Titel: ART_DIVER
Gebruikersnaam: 
Periode aangevraagd:
Datum: 2021/11/03 10:37:41
Referentie: cm NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,KABELLENGTE,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B40D2290,001,40D-2290001,193056.24,432127.83,1025,,1087,180,1077,853,2013/05/13,2018/01/11
B40D2290,001,40D-2290001,193056.24,432127.83,1025,,1087,200,1077,853,2018/01/11,2019/01/31
B40D2290,001,40D-2290001,193056.24,432127.83,1025,,1087,180,1077,853,2019/01/31,

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (cm NAP),BIJZONDERHEID
B40D2290,001,2013/05/13 10:25:00,   907,reliable   
B40D2290,001,2013/05/27 09:00:00, 930.8,reliable   
B40D2290,001,2013/05/27 12:00:00, 930.7,reliable   
B40D2290,001,2013/05/27 15:00:00, 931.3,reliable   
B40D2290,001,2013/05/27 18:00:00, 931.2,reliable   
B40D2290,001,2013/05/27 21:00:00, 931.4,reliable   
B40D2290,001,2013/05/28 00:00:00, 931.6,reliable   
B40D2290,001,2013/05/28 03:00:00, 931.9,reliable   
B40D2290,001,2013/05/28 06:00:00, 932.2,reliable   
B40D2290,001,2013/05/28 09:00:00, 932.6,reliable   
B40D2290,001,2013/05/28 12:00:00,   933,reliable   
B40D2290,001,2013/05/28 15:00:00, 933.3,reliable   
B40D2290,001,2013/05/28 18:00:00, 933.2,reliable   
B40D2290,001,2013/05/28 21:00:00, 933.8,reliable   
B40D2290,001,2013/05/29 00:00:00, 933.9,reliable   
B40D2290,001,2013/05/29 03:00:00,   934,reliable   
B40D2290,001,2013/05/29 06:00:00, 934.6,reliable   
B40D2290,001,2013/05/29 09:00:00, 935.8,reliable   
B40D2290,001,2013/05/29 12:00:00, 934.7,reliable   
B40D2290,001,2013/05/29 15:00:00, 934.8,reliable   
B40D2290,001,2013/05/29 18:00:00, 935.2,reliable   
B40D2290,001,2013/05/29 21:00:00, 934.8,reliable   
B40D2290,001,2013/05/30 00:00:00, 934.9,reliable   
B40D2290,001,2013/05/30 03:00:00, 934.7,reliable   
B40D2290,001,2013/05/30 06:00:00, 934.8,reliable   
B40D2290,001,2013/05/30 09:00:00, 934.2,reliable   
B40D2290,001,2013/05/30 12:00:00, 933.9,reliable   
B40D2290,001,2013/05/30 15:00:00, 934.1,reliable   
B40D2290,001,2013/05/30 18:00:00, 933.9,reliable   
B40D2290,001,2013/05/30 21:00:00,   934,reliable   
B40D2290,001,2013/05/31 00:00:00, 934.6,reliable   
B40D2290,001,2013/05/31 03:00:00, 934.7,reliable   
B40D2290,001,2013/05/31 06:00:00, 934.6,reliable   
B40D2290,001,2013/05/31 09:00:00, 934.3,reliable   
B40D2290,001,2013/05/31 12:00:00, 934.9,reliable   
B40D2290,001,2013/05/31 15:00:00, 934.1,reliable   
B40D2290,001,2013/05/31 18:00:00, 934.4,reliable   
B40D2290,001,2013/05/31 21:00:00, 934.1,reliable   
B40D2290,001,2013/06/01 00:00:00, 934.6,reliable   
B40D2290,001,2013/06/01 03:00:00, 934.7,reliable   
B40D2290,001,2013/06/01 06:00:00, 934.9,reliable   
B40D2290,001,2013/06/01 09:00:00, 934.6,reliable   
B40D2290,001,2013/06/01 12:00:00, 934.6,reliable   
B40D2290,001,2013/06/01 15:00:00,   935,reliable   
B40D2290,001,2013/06/01 18:00:00, 934.6,reliable   
B40D2290,001,2013/06/01 21:00:00, 934.6,reliable   
B40D2290,001,2013/06/02 00:00:00, 934.9,reliable   
B40D2290,001,2013/06/02 03:00:00,   935,reliable   
B40D2290,001,2013/06/02 06:00:00, 934.6,reliable   
B40D2290,001,2013/06/02 09:00:00, 935.2,reliable   
B40D2290,001,2013/06/02 12:00:00, 935.1,reliable   
B40D2290,001,2013/06/02 15:00:00, 934.7,reliable   
B40D2290,001,2013/06/02 18:00:00, 934.6,reliable   
B40D2290,001,2013/06/02 21:00:00, 934.5,reliable   
B40D2290,001,2013/06/03 00:00:00,   935,reliable   
B40D2290,001,2013/06/03 03:00:00,   935,reliable   
B40D2290,001,2013/06/03 06:00:00, 935.1,reliable   
B40D2290,001,2013/06/03 09:00:00, 935.2,reliable   
B40D2290,001,2013/06/03 12:00:00, 935.3,reliable   
B40D2290,001,2013/06/03 15:00:00, 935.5,reliable   
B40D2290,001,2013/06/03 18:00:00, 936.1,reliable   
B40D2290,001,2013/06/03 21:00:00, 936.1,reliable   
B40D2290,001,2013/06/04 00:00:00, 936.2,reliable   
B40D2290,001,2013/06/04 03:00:00,   937,reliable   
B40D2290,001,2013/06/04 06:00:00, 937.5,reliable   
B40D2290,001,2013/06/04 09:00:00, 938.1,reliable   
B40D2290,001,2013/06/04 12:00:00, 938.6,reliable   
B40D2290,001,2013/06/04 15:00:00, 938.9,reliable   
B40D2290,001,2013/06/04 18:00:00, 939.1,reliable   
B40D2290,001,2013/06/04 21:00:00, 939.3,reliable   
B40D2290,001,2013/06/05 00:00:00, 940.1,reliable   
B40D2290,001,2013/06/05 03:00:00, 940.7,reliable   
B40D2290,001,2013/06/05 06:00:00,   941,reliable   
B40D2290,001,2013/06/05 09:00:00, 941.8,reliable   
B40D2290,001,2013/06/05 12:00:00, 942.4,reliable   
B40D2290,001,2013/06/05 15:00:00,   943,reliable   
B40D2290,001,2013/06/05 18:00:00, 943.1,reliable   
B40D2290,001,2013/06/05 21:00:00, 943.4,reliable   
B40D2290,001,2013/06/06 00:00:00,   944,reliable   
B40D2290,001,2013/06/06 03:00:00, 944.3,reliable   
B40D2290,001,2013/06/06 06:00:00, 945.2,reliable   
B40D2290,001,2013/06/06 09:00:00, 945.7,reliable   
B40D2290,001,2013/06/06 12:00:00, 946.3,reliable   
B40D2290,001,2013/06/06 15:00:00, 946.6,reliable   
B40D2290,001,2013/06/06 18:00:00,   947,reliable   
B40D2290,001,2013/06/06 21:00:00, 947.3,reliable   
B40D2290,001,2013/06/07 00:00:00, 947.9,reliable   
B40D2290,001,2013/06/07 03:00:00, 948.4,reliable   
B40D2290,001,2013/06/07 06:00:00, 949.3,reliable   
B40D2290,001,2013/06/07 09:00:00, 949.5,reliable   
B40D2290,001,2013/06/07 12:00:00, 950.2,reliable   
B40D2290,001,2013/06/07 15:00:00, 950.7,reliable   
B40D2290,001,2013/06/07 18:00:00, 950.5,reliable   
B40D2290,001,2013/06/07 21:00:00,   951,reliable   
B40D2290,001,2013/06/08 00:00:00, 951.8,reliable   
B40D2290,001,2013/06/08 03:00:00, 952.5,reliable   
B40D2290,001,2013/06/08 06:00:00, 953.3,reliable   
B40D2290,001,2013/06/08 09:00:00, 953.9,reliable   
B40D2290,001,2013/06/08 12:00:00, 954.6,reliable   
B40D2290,001,2013/06/08 15:00:00, 955.1,reliable   
B40D2290,001,2013/06/08 18:00:00, 955.5,reliable   
B40D2290,001,2013/06/08 21:00:00, 955.7,reliable   
B40D2290,001,2013/06/09 00:00:00, 956.7,reliable   
B40D2290,001,2013/06/09 03:00:00, 957.5,reliable   
B40D2290,001,2013/06/09 06:00:00, 958.2,reliable   
B40D2290,001,2013/06/09 09:00:00, 958.6,reliable   
B40D2290,001,2013/06/09 12:00:00, 959.3,reliable   
B40D2290,001,2013/06/09 15:00:00, 960.1,reliable   
B40D2290,001,2013/06/09 18:00:00, 960.7,reliable   
B40D2290,001,2013/06/09 21:00:00, 961.2,reliable   
B40D2290,001,2013/06/10 00:00:00, 962.3,reliable   
B40D2290,001,2013/06/10 03:00:00,   963,reliable   
B40D2290,001,2013/06/10 06:00:00, 963.6,reliable   
B40D2290,001,2013/06/10 09:00:00, 963.8,reliable   
B40D2290,001,2013/06/10 12:00:00, 964.4,reliable   
B40D2290,001,2013/06/10 15:00:00, 965.1,reliable   
B40D2290,001,2013/06/10 18:00:00, 965.2,reliable   
B40D2290,001,2013/06/10 21:00:00, 965.1,reliable   
B40D2290,001,2013/06/11 00:00:00, 965.9,reliable   
B40D2290,001,2013/06/11 03:00:00, 966.6,reliable   
B40D2290,001,2013/06/11 06:00:00,   967,reliable   
B40D2290,001,2013/06/11 12:00:00, 967.9,reliable   
B40D2290,001,2013/06/11 15:00:00, 967.7,reliable   
B40D2290,001,2013/06/11 18:00:00, 967.9,reliable   
B40D2290,001,2013/06/11 21:00:00, 967.9,reliable   
B40D2290,001,2013/06/12 00:00:00, 968.4,reliable   
B40D2290,001,2013/06/12 03:00:00, 968.9,reliable   
B40D2290,001,2013/06/12 06:00:00,   969,reliable   
B40D2290,001,2013/06/12 09:00:00, 968.6,reliable   
B40D2290,001,2013/06/12 12:00:00, 968.8,reliable   
B40D2290,001,2013/06/12 15:00:00, 968.6,reliable   
B40D2290,001,2013/06/12 18:00:00, 968.9,reliable   
B40D2290,001,2013/06/12 21:00:00, 968.6,reliable   
B40D2290,001,2013/06/13 00:00:00, 968.9,reliable   
B40D2290,001,2013/06/13 03:00:00, 969.1,reliable   
B40D2290,001,2013/06/13 06:00:00, 969.3,reliable   
B40D2290,001,2013/06/13 09:00:00, 968.6,reliable   
B40D2290,001,2013/06/13 12:00:00, 968.4,reliable   
B40D2290,001,2013/06/13 15:00:00, 967.9,reliable   
B40D2290,001,2013/06/13 18:00:00, 969.1,reliable   
B40D2290,001,2013/06/13 21:00:00, 969.5,reliable   
B40D2290,001,2013/06/14 00:00:00,   969,reliable   
B40D2290,001,2013/06/14 03:00:00, 968.3,reliable   
B40D2290,001,2013/06/14 06:00:00,   968,reliable   
B40D2290,001,2013/06/14 09:00:00, 967.4,reliable   
B40D2290,001,2013/06/14 12:00:00,   967,reliable   
B40D2290,001,2013/06/14 15:00:00, 967.4,reliable   
B40D2290,001,2013/06/14 18:00:00, 967.1,reliable   
B40D2290,001,2013/06/14 21:00:00,   967,reliable   
B40D2290,001,2013/06/15 00:00:00, 967.4,reliable   
B40D2290,001,2013/06/15 03:00:00, 967.9,reliable   
B40D2290,001,2013/06/15 06:00:00, 967.9,reliable   
B40D2290,001,2013/06/15 09:00:00, 968.1,reliable   
B40D2290,001,2013/06/15 12:00:00,   967,reliable   
B40D2290,001,2013/06/15 15:00:00, 965.9,reliable   
B40D2290,001,2013/06/15 18:00:00, 965.6,reliable   
B40D2290,001,2013/06/15 21:00:00, 965.7,reliable   
B40D2290,001,2013/06/16 00:00:00, 965.3,reliable   
B40D2290,001,2013/06/16 03:00:00, 965.4,reliable   
B40D2290,001,2013/06/16 06:00:00, 964.9,reliable   
B40D2290,001,2013/06/16 09:00:00, 964.7,reliable   
B40D2290,001,2013/06/16 12:00:00, 963.9,reliable   
B40D2290,001,2013/06/16 15:00:00, 962.7,reliable   
B40D2290,001,2013/06/16 18:00:00, 962.9,reliable   
B40D2290,001,2013/06/16 21:00:00,   963,reliable   
B40D2290,001,2013/06/17 00:00:00, 962.5,reliable   
B40D2290,001,2013/06/17 03:00:00, 962.8,reliable   
B40D2290,001,2013/06/17 06:00:00, 962.8,reliable   
B40D2290,001,2013/06/17 09:00:00, 961.8,reliable   
B40D2290,001,2013/06/17 12:00:00, 961.6,reliable   
B40D2290,001,2013/06/17 15:00:00, 961.6,reliable   
B40D2290,001,2013/06/17 18:00:00, 961.1,reliable   
B40D2290,001,2013/06/17 21:00:00, 960.6,reliable   
B40D2290,001,2013/06/18 00:00:00, 960.8,reliable   
B40D2290,001,2013/06/18 03:00:00, 961.5,reliable   
B40D2290,001,2013/06/18 06:00:00, 961.2,reliable   
B40D2290,001,2013/06/18 09:00:00, 960.3,reliable   
B40D2290,001,2013/06/18 12:00:00, 960.2,reliable   
B40D2290,001,2013/06/18 15:00:00, 959.9,reliable   
B40D2290,001,2013/06/18 18:00:00, 959.3,reliable   
B40D2290,001,2013/06/18 21:00:00, 959.3,reliable   
B40D2290,001,2013/06/19 00:00:00, 959.6,reliable   
B40D2290,001,2013/06/19 03:00:00,   960,reliable   
B40D2290,001,2013/06/19 06:00:00, 959.7,reliable   
B40D2290,001,2013/06/19 09:00:00, 960.5,reliable   
B40D2290,001,2013/06/19 12:00:00, 959.5,reliable   
B40D2290,001,2013/06/19 15:00:00, 958.7,reliable   
B40D2290,001,2013/06/19 18:00:00, 959.2,reliable   
B40D2290,001,2013/06/19 21:00:00, 958.5,reliable   
B40D2290,001,2013/06/20 00:00:00,   958,reliable   
B40D2290,001,2013/06/20 03:00:00, 958.2,reliable   
B40D2290,001,2013/06/20 06:00:00, 958.3,reliable   
B40D2290,001,2013/06/20 09:00:00, 957.4,reliable   
B40D2290,001,2013/06/20 12:00:00, 957.6,reliable   
B40D2290,001,2013/06/20 15:00:00,   960,reliable   
B40D2290,001,2013/06/20 18:00:00, 962.3,reliable   
B40D2290,001,2013/06/20 21:00:00, 961.5,reliable   
B40D2290,001,2013/06/21 00:00:00, 961.4,reliable   
B40D2290,001,2013/06/21 03:00:00, 961.4,reliable   
B40D2290,001,2013/06/21 06:00:00, 961.1,reliable   
B40D2290,001,2013/06/21 09:00:00, 960.6,reliable   
B40D2290,001,2013/06/21 12:00:00, 959.6,reliable   
B40D2290,001,2013/06/21 15:00:00, 958.8,reliable   
B40D2290,001,2013/06/21 18:00:00, 957.3,reliable   
B40D2290,001,2013/06/21 21:00:00, 956.9,reliable   
B40D2290,001,2013/06/22 00:00:00, 956.8,reliable   
B40D2290,001,2013/06/22 03:00:00, 956.9,reliable   
B40D2290,001,2013/06/22 06:00:00, 956.6,reliable   
B40D2290,001,2013/06/22 09:00:00, 956.6,reliable   
B40D2290,001,2013/06/22 12:00:00, 956.2,reliable   
B40D2290,001,2013/06/22 15:00:00, 955.2,reliable   
B40D2290,001,2013/06/22 18:00:00, 955.5,reliable   
B40D2290,001,2013/06/22 21:00:00, 955.7,reliable   
B40D2290,001,2013/06/23 00:00:00, 955.3,reliable   
B40D2290,001,2013/06/23 03:00:00, 955.4,reliable   
B40D2290,001,2013/06/23 06:00:00,   955,reliable   
B40D2290,001,2013/06/23 09:00:00, 954.5,reliable   
B40D2290,001,2013/06/23 12:00:00, 955.5,reliable   
B40D2290,001,2013/06/23 15:00:00, 954.9,reliable   
B40D2290,001,2013/06/23 18:00:00, 955.4,reliable   
B40D2290,001,2013/06/23 21:00:00, 956.4,reliable   
B40D2290,001,2013/06/24 00:00:00, 956.5,reliable   
B40D2290,001,2013/06/24 03:00:00,   956,reliable   
B40D2290,001,2013/06/24 06:00:00, 955.6,reliable   
B40D2290,001,2013/06/24 09:00:00, 955.2,reliable   
B40D2290,001,2013/06/24 12:00:00, 954.3,reliable   
B40D2290,001,2013/06/24 15:00:00,   954,reliable   
B40D2290,001,2013/06/24 18:00:00, 953.2,reliable   
B40D2290,001,2013/06/24 21:00:00, 952.9,reliable   
B40D2290,001,2013/06/25 00:00:00, 952.5,reliable   
B40D2290,001,2013/06/25 03:00:00, 952.2,reliable   
B40D2290,001,2013/06/25 06:00:00, 951.7,reliable   
B40D2290,001,2013/06/25 09:00:00, 951.5,reliable   
B40D2290,001,2013/06/25 12:00:00, 950.9,reliable   
B40D2290,001,2013/06/25 15:00:00, 950.8,reliable   
B40D2290,001,2013/06/25 18:00:00, 950.6,reliable   
B40D2290,001,2013/06/25 21:00:00, 950.1,reliable   
B40D2290,001,2013/06/26 00:00:00, 949.9,reliable   
B40D2290,001,2013/06/26 03:00:00, 950.2,reliable   
B40D2290,001,2013/06/26 06:00:00, 949.9,reliable   
B40D2290,001,2013/06/26 09:00:00, 949.6,reliable   
B40D2290,001,2013/06/26 12:00:00, 949.5,reliable   
B40D2290,001,2013/06/26 15:00:00, 949.3,reliable   
B40D2290,001,2013/06/26 18:00:00, 949.2,reliable   
B40D2290,001,2013/06/26 21:00:00, 949.3,reliable   
B40D2290,001,2013/06/27 00:00:00, 949.4,reliable   
B40D2290,001,2013/06/27 03:00:00, 950.4,reliable   
B40D2290,001,2013/06/27 06:00:00,   951,reliable   
B40D2290,001,2013/06/27 09:00:00, 951.4,reliable   
B40D2290,001,2013/06/27 12:00:00, 950.9,reliable   
B40D2290,001,2013/06/27 15:00:00, 950.7,reliable   
B40D2290,001,2013/06/27 18:00:00,   950,reliable   
B40D2290,001,2013/06/27 21:00:00,   950,reliable   
B40D2290,001,2013/06/28 00:00:00, 949.9,reliable   
B40D2290,001,2013/06/28 03:00:00, 952.1,reliable   
B40D2290,001,2013/06/28 06:00:00, 955.8,reliable   
B40D2290,001,2013/06/28 09:00:00, 956.6,reliable   
B40D2290,001,2013/06/28 12:00:00, 957.4,reliable   
B40D2290,001,2013/06/28 15:00:00, 957.2,reliable   
B40D2290,001,2013/06/28 18:00:00, 957.3,reliable   
B40D2290,001,2013/06/28 21:00:00, 956.8,reliable   
B40D2290,001,2013/06/29 00:00:00,   959,reliable   
B40D2290,001,2013/06/29 03:00:00, 963.3,reliable   
B40D2290,001,2013/06/29 06:00:00, 965.1,reliable   
B40D2290,001,2013/06/29 09:00:00, 964.4,reliable   
B40D2290,001,2013/06/29 12:00:00, 962.7,reliable   
B40D2290,001,2013/06/29 15:00:00, 961.5,reliable   
B40D2290,001,2013/06/29 18:00:00, 960.6,reliable   
B40D2290,001,2013/06/29 21:00:00, 959.7,reliable   
B40D2290,001,2013/06/30 00:00:00, 959.1,reliable   
B40D2290,001,2013/06/30 03:00:00, 959.3,reliable   
B40D2290,001,2013/06/30 06:00:00,   959,reliable   
B40D2290,001,2013/06/30 09:00:00, 958.5,reliable   
B40D2290,001,2013/06/30 12:00:00, 957.8,reliable   
B40D2290,001,2013/06/30 15:00:00, 957.7,reliable   
B40D2290,001,2013/06/30 18:00:00, 957.4,reliable   
B40D2290,001,2013/06/30 21:00:00, 957.1,reliable   
B40D2290,001,2013/07/01 00:00:00,   957,reliable   
B40D2290,001,2013/07/01 03:00:00, 956.7,reliable   
B40D2290,001,2013/07/01 06:00:00, 956.5,reliable   
B40D2290,001,2013/07/01 09:00:00, 956.2,reliable   
B40D2290,001,2013/07/01 12:00:00, 955.7,reliable   
B40D2290,001,2013/07/01 15:00:00, 954.9,reliable   
B40D2290,001,2013/07/01 18:00:00, 954.4,reliable   
B40D2290,001,2013/07/01 21:00:00, 954.4,reliable   
B40D2290,001,2013/07/02 00:00:00,   954,reliable   
B40D2290,001,2013/07/02 03:00:00, 953.8,reliable   
B40D2290,001,2013/07/02 06:00:00, 953.5,reliable   
B40D2290,001,2013/07/02 09:00:00, 953.2,reliable   
B40D2290,001,2013/07/02 12:00:00, 952.7,reliable   
B40D2290,001,2013/07/02 15:00:00, 952.2,reliable   
B40D2290,001,2013/07/02 18:00:00, 952.2,reliable   
B40D2290,001,2013/07/02 21:00:00, 952.5,reliable   
B40D2290,001,2013/07/03 00:00:00, 951.8,reliable   
B40D2290,001,2013/07/03 03:00:00, 953.7,reliable   
B40D2290,001,2013/07/03 06:00:00, 953.1,reliable   
B40D2290,001,2013/07/03 09:00:00, 952.3,reliable   
B40D2290,001,2013/07/03 12:00:00, 951.7,reliable   
B40D2290,001,2013/07/03 15:00:00, 950.7,reliable   
B40D2290,001,2013/07/03 18:00:00, 950.4,reliable   
B40D2290,001,2013/07/03 21:00:00, 949.5,reliable   
B40D2290,001,2013/07/04 00:00:00, 949.4,reliable   
B40D2290,001,2013/07/04 03:00:00, 949.2,reliable   
B40D2290,001,2013/07/04 06:00:00, 948.7,reliable   
B40D2290,001,2013/07/04 09:00:00, 948.4,reliable   
B40D2290,001,2013/07/04 12:00:00, 948.1,reliable   
B40D2290,001,2013/07/04 15:00:00, 947.1,reliable   
B40D2290,001,2013/07/04 18:00:00, 946.5,reliable   
B40D2290,001,2013/07/04 21:00:00, 946.7,reliable   
B40D2290,001,2013/07/05 00:00:00, 946.3,reliable   
B40D2290,001,2013/07/05 03:00:00, 946.4,reliable   
B40D2290,001,2013/07/05 06:00:00, 945.9,reliable   
B40D2290,001,2013/07/05 09:00:00, 945.4,reliable   
B40D2290,001,2013/07/05 12:00:00, 945.1,reliable   
B40D2290,001,2013/07/05 15:00:00,   945,reliable   
B40D2290,001,2013/07/05 18:00:00, 944.7,reliable   
B40D2290,001,2013/07/05 21:00:00, 944.2,reliable   
B40D2290,001,2013/07/06 00:00:00, 943.8,reliable   
B40D2290,001,2013/07/06 03:00:00,   944,reliable   
B40D2290,001,2013/07/06 06:00:00, 943.9,reliable   
B40D2290,001,2013/07/06 09:00:00, 943.6,reliable   
B40D2290,001,2013/07/06 12:00:00,   943,reliable   
B40D2290,001,2013/07/06 15:00:00, 942.6,reliable   
B40D2290,001,2013/07/06 18:00:00, 942.4,reliable   
B40D2290,001,2013/07/06 21:00:00, 941.7,reliable   
B40D2290,001,2013/07/07 00:00:00, 941.6,reliable   
B40D2290,001,2013/07/07 03:00:00, 941.6,reliable   
B40D2290,001,2013/07/07 06:00:00, 941.4,reliable   
B40D2290,001,2013/07/07 09:00:00, 941.1,reliable   
B40D2290,001,2013/07/07 12:00:00, 940.7,reliable   
B40D2290,001,2013/07/07 15:00:00, 940.8,reliable   
B40D2290,001,2013/07/07 18:00:00, 939.6,reliable   
B40D2290,001,2013/07/07 21:00:00, 939.3,reliable   
B40D2290,001,2013/07/08 00:00:00, 939.5,reliable   
B40D2290,001,2013/07/08 03:00:00, 939.4,reliable   
B40D2290,001,2013/07/08 06:00:00, 939.3,reliable   
B40D2290,001,2013/07/08 09:00:00,   939,reliable   
B40D2290,001,2013/07/08 12:00:00, 938.4,reliable   
B40D2290,001,2013/07/08 15:00:00,   938,reliable   
B40D2290,001,2013/07/08 18:00:00, 937.4,reliable   
B40D2290,001,2013/07/08 21:00:00, 937.1,reliable   
B40D2290,001,2013/07/09 00:00:00, 937.2,reliable   
B40D2290,001,2013/07/09 03:00:00, 937.2,reliable   
B40D2290,001,2013/07/09 06:00:00, 937.1,reliable   
B40D2290,001,2013/07/09 09:00:00, 936.6,reliable   
B40D2290,001,2013/07/09 12:00:00, 936.4,reliable   
B40D2290,001,2013/07/09 15:00:00, 936.3,reliable   
B40D2290,001,2013/07/09 18:00:00, 935.9,reliable   
B40D2290,001,2013/07/09 21:00:00, 935.5,reliable   
B40D2290,001,2013/07/10 00:00:00, 935.1,reliable   
B40D2290,001,2013/07/10 03:00:00, 935.3,reliable   
B40D2290,001,2013/07/10 06:00:00, 935.1,reliable   
B40D2290,001,2013/07/10 09:00:00, 934.4,reliable   
B40D2290,001,2013/07/10 12:00:00, 934.4,reliable   
B40D2290,001,2013/07/10 15:00:00, 933.6,reliable   
B40D2290,001,2013/07/10 18:00:00, 933.3,reliable   
B40D2290,001,2013/07/10 21:00:00, 933.1,reliable   
B40D2290,001,2013/07/11 00:00:00, 932.8,reliable   
B40D2290,001,2013/07/11 03:00:00, 932.9,reliable   
B40D2290,001,2013/07/11 06:00:00, 932.5,reliable   
B40D2290,001,2013/07/11 09:00:00, 932.1,reliable   
B40D2290,001,2013/07/11 12:00:00, 931.3,reliable   
B40D2290,001,2013/07/11 15:00:00, 931.4,reliable   
B40D2290,001,2013/07/11 18:00:00, 930.6,reliable   
B40D2290,001,2013/10/16 00:00:00, 906.7,reliable   
B40D2290,001,2013/10/16 03:00:00, 908.1,reliable   
B40D2290,001,2013/10/16 06:00:00,   909,reliable   
B40D2290,001,2013/10/16 09:00:00, 909.7,reliable   
B40D2290,001,2013/10/16 12:00:00, 910.7,reliable   
B40D2290,001,2013/10/16 15:00:00, 911.6,reliable   
B40D2290,001,2013/10/16 18:00:00, 912.1,reliable   
B40D2290,001,2013/10/16 21:00:00, 912.9,reliable   
B40D2290,001,2013/10/17 00:00:00, 912.9,reliable   
B40D2290,001,2013/10/17 03:00:00,   913,reliable   
B40D2290,001,2013/10/17 06:00:00, 913.5,reliable   
B40D2290,001,2013/10/17 09:00:00,   913,reliable   
B40D2290,001,2013/10/17 12:00:00, 912.3,reliable   
B40D2290,001,2013/10/17 15:00:00, 911.6,reliable   
B40D2290,001,2013/10/17 18:00:00, 910.8,reliable   
B40D2290,001,2013/10/17 21:00:00, 910.2,reliable   
B40D2290,001,2013/10/18 00:00:00,   910,reliable   
B40D2290,001,2013/10/18 03:00:00, 909.6,reliable   
B40D2290,001,2013/10/18 06:00:00, 908.9,reliable   
B40D2290,001,2013/10/18 09:00:00, 908.4,reliable   
B40D2290,001,2013/10/18 12:00:00, 908.4,reliable   
B40D2290,001,2013/10/18 15:00:00,   908,reliable   
B40D2290,001,2013/10/18 18:00:00, 907.8,reliable   
B40D2290,001,2013/10/18 21:00:00, 907.7,reliable   
B40D2290,001,2013/10/19 00:00:00, 907.7,reliable   
B40D2290,001,2013/10/19 03:00:00, 908.1,reliable   
B40D2290,001,2013/10/19 06:00:00, 907.3,reliable   
B40D2290,001,2013/10/19 09:00:00, 906.6,reliable   
B40D2290,001,2013/10/19 12:00:00,   907,reliable   
B40D2290,001,2013/10/19 15:00:00, 906.9,reliable   
B40D2290,001,2013/10/23 03:00:00, 916.1,reliable   
B40D2290,001,2013/10/23 06:00:00, 922.8,reliable   
B40D2290,001,2013/10/23 09:00:00, 926.4,reliable   
B40D2290,001,2013/10/23 12:00:00,   928,reliable   
B40D2290,001,2013/10/23 15:00:00, 928.7,reliable   
B40D2290,001,2013/10/23 18:00:00,   929,reliable   
B40D2290,001,2013/10/23 21:00:00, 928.6,reliable   
B40D2290,001,2013/10/24 00:00:00, 929.6,reliable   
B40D2290,001,2013/10/24 03:00:00, 929.9,reliable   
B40D2290,001,2013/10/24 06:00:00, 929.7,reliable   
B40D2290,001,2013/10/24 09:00:00, 929.1,reliable   
B40D2290,001,2013/10/24 12:00:00, 929.8,reliable   
B40D2290,001,2013/10/24 15:00:00, 929.5,reliable   
B40D2290,001,2013/10/24 18:00:00, 929.3,reliable   
B40D2290,001,2013/10/24 21:00:00,   930,reliable   
B40D2290,001,2013/10/25 00:00:00, 930.2,reliable   
B40D2290,001,2013/10/25 03:00:00, 930.2,reliable   
B40D2290,001,2013/10/25 06:00:00, 931.2,reliable   
B40D2290,001,2013/10/25 09:00:00, 929.5,reliable   
B40D2290,001,2013/10/25 12:00:00, 930.1,reliable   
B40D2290,001,2013/10/25 15:00:00, 929.6,reliable   
B40D2290,001,2013/10/25 18:00:00, 928.2,reliable   
B40D2290,001,2013/10/25 21:00:00, 927.5,reliable   
B40D2290,001,2013/10/26 00:00:00,   928,reliable   
B40D2290,001,2013/10/26 03:00:00, 928.4,reliable   
B40D2290,001,2013/10/26 06:00:00, 927.9,reliable   
B40D2290,001,2013/10/26 09:00:00, 927.6,reliable   
B40D2290,001,2013/10/26 12:00:00, 927.8,reliable   
B40D2290,001,2013/10/26 15:00:00, 927.8,reliable   
B40D2290,001,2013/10/26 18:00:00, 926.8,reliable   
B40D2290,001,2013/10/26 21:00:00, 927.3,reliable   
B40D2290,001,2013/10/27 00:00:00, 927.8,reliable   
B40D2290,001,2013/10/27 03:00:00, 927.7,reliable   
B40D2290,001,2013/10/27 06:00:00, 928.9,reliable   
B40D2290,001,2013/10/27 09:00:00, 928.5,reliable   
B40D2290,001,2013/10/27 12:00:00, 927.1,reliable   
B40D2290,001,2013/10/27 15:00:00, 926.6,reliable   
B40D2290,001,2013/10/27 18:00:00, 926.7,reliable   
B40D2290,001,2013/10/27 21:00:00,   927,reliable   
B40D2290,001,2013/10/28 00:00:00, 927.5,reliable   
B40D2290,001,2013/10/28 03:00:00, 929.7,reliable   
B40D2290,001,2013/10/28 06:00:00,   932,reliable   
B40D2290,001,2013/10/28 09:00:00, 941.5,reliable   
B40D2290,001,2013/10/28 12:00:00, 941.3,reliable   
B40D2290,001,2013/10/28 15:00:00, 940.5,reliable   
B40D2290,001,2013/10/28 18:00:00, 941.1,reliable   
B40D2290,001,2013/10/28 21:00:00, 942.5,reliable   
B40D2290,001,2013/10/29 00:00:00, 942.9,reliable   
