Titel: ART_DIVER
Gebruikersnaam: 
Periode aangevraagd:
Datum: 2021/11/03 10:42:44
Referentie: cm NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,KABELLENGTE,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
HEM-P00-31003,003,HEM-P00-31-3,175967,439215,0,,0,,-5350,-5550,1900/01/01,2007/02/09
HEM-P00-31003,003,HEM-P00-31-3,175967,439215,0,,0,1016,-5350,-5550,2007/02/09,2007/02/15
HEM-P00-31003,003,HEM-P00-31-3,175967,439215,0,,0,1013,-5350,-5550,2007/02/15,

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (cm NAP),BIJZONDERHEID
HEM-P00-31003,003,2007/02/18 02:45:00, -92.6,reliable   
HEM-P00-31003,003,2007/02/18 03:00:00, -92.6,reliable   
HEM-P00-31003,003,2007/02/18 03:15:00, -92.9,reliable   
HEM-P00-31003,003,2007/02/18 03:30:00, -92.6,reliable   
HEM-P00-31003,003,2007/02/18 03:45:00, -92.6,reliable   
HEM-P00-31003,003,2007/02/18 04:00:00, -92.6,reliable   
HEM-P00-31003,003,2007/02/18 04:15:00, -92.6,reliable   
HEM-P00-31003,003,2007/02/18 04:30:00, -92.7,reliable   
HEM-P00-31003,003,2007/02/18 04:45:00, -92.5,reliable   
HEM-P00-31003,003,2007/02/18 05:00:00, -92.2,reliable   
HEM-P00-31003,003,2007/02/18 05:15:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 05:30:00, -92.3,reliable   
HEM-P00-31003,003,2007/02/18 05:45:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 06:00:00, -92.2,reliable   
HEM-P00-31003,003,2007/02/18 06:15:00, -92.2,reliable   
HEM-P00-31003,003,2007/02/18 06:30:00, -92.2,reliable   
HEM-P00-31003,003,2007/02/18 06:45:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 07:00:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 07:15:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 07:30:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 07:45:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 08:00:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 08:15:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 08:30:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 08:45:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 09:00:00, -92.3,reliable   
HEM-P00-31003,003,2007/02/18 09:15:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 09:30:00, -92.5,reliable   
HEM-P00-31003,003,2007/02/18 09:45:00, -92.3,reliable   
HEM-P00-31003,003,2007/02/18 10:00:00, -92.4,reliable   
HEM-P00-31003,003,2007/02/18 10:15:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 10:30:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 10:45:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 11:00:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 11:15:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 11:30:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 11:45:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 12:00:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 12:15:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 12:30:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 12:45:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 13:00:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 13:15:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 13:30:00, -92.3,reliable   
HEM-P00-31003,003,2007/02/18 13:45:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 14:00:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 14:15:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/18 14:30:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 14:45:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 15:00:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 15:15:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 15:30:00, -91.6,reliable   
HEM-P00-31003,003,2007/02/18 15:45:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/18 16:00:00, -91.6,reliable   
HEM-P00-31003,003,2007/02/18 16:15:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/18 16:30:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/18 16:45:00, -91.6,reliable   
HEM-P00-31003,003,2007/02/18 17:00:00, -91.6,reliable   
HEM-P00-31003,003,2007/02/18 17:15:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 17:30:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/18 17:45:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 18:00:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/18 18:15:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/18 18:30:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 18:45:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 19:00:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 19:15:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 19:30:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/18 19:45:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/18 20:00:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 20:15:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 20:30:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 20:45:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/18 21:00:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 21:15:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/18 21:30:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 21:45:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 22:00:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 22:15:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/18 22:30:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 22:45:00,   -92,reliable   
HEM-P00-31003,003,2007/02/18 23:00:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/18 23:15:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/18 23:30:00, -91.6,reliable   
HEM-P00-31003,003,2007/02/18 23:45:00, -91.8,reliable   
HEM-P00-31003,003,2007/02/19 00:00:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/19 00:15:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 00:30:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 00:45:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 01:00:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 01:15:00, -92.1,reliable   
HEM-P00-31003,003,2007/02/19 01:30:00,   -92,reliable   
HEM-P00-31003,003,2007/02/19 01:45:00,   -92,reliable   
HEM-P00-31003,003,2007/02/19 02:00:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/19 02:15:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/19 02:30:00, -91.5,reliable   
HEM-P00-31003,003,2007/02/19 02:45:00, -91.9,reliable   
HEM-P00-31003,003,2007/02/19 03:00:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 03:15:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 03:30:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 03:45:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 04:00:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/19 04:15:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 04:30:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 04:45:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 05:00:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 05:15:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 05:30:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 05:45:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 06:00:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 06:15:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/19 06:30:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 06:45:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 07:00:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 07:15:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 07:30:00, -91.7,reliable   
HEM-P00-31003,003,2007/02/19 07:45:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 08:00:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 08:15:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 08:30:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 08:45:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 09:00:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 09:15:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 09:30:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 09:45:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 10:00:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/19 10:15:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 10:30:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 10:45:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 11:00:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 11:15:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 11:30:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 11:45:00, -91.4,reliable   
HEM-P00-31003,003,2007/02/19 12:00:00, -91.3,reliable   
HEM-P00-31003,003,2007/02/19 12:15:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 12:30:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 12:45:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/19 13:00:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 13:15:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 13:30:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 13:45:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/19 14:00:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 14:15:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/19 14:30:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 14:45:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 15:00:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 15:15:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 15:30:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 15:45:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 16:00:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 16:15:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/19 16:30:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/19 16:45:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 17:00:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 17:15:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 17:30:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 17:45:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/19 18:00:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 18:15:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 18:30:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/19 18:45:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 19:00:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 19:15:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 19:30:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 19:45:00,   -91,reliable   
HEM-P00-31003,003,2007/02/19 20:00:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 20:15:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 20:30:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 20:45:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/19 21:00:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 21:15:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 21:30:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/19 21:45:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/19 22:00:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/19 22:15:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/19 22:30:00, -90.4,reliable   
HEM-P00-31003,003,2007/02/19 22:45:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/19 23:00:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/19 23:15:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/19 23:30:00, -90.4,reliable   
HEM-P00-31003,003,2007/02/19 23:45:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 00:00:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/20 00:15:00, -90.4,reliable   
HEM-P00-31003,003,2007/02/20 00:30:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/20 00:45:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/20 01:00:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/20 01:15:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/20 01:30:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/20 01:45:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/20 02:00:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/20 02:15:00,   -91,reliable   
HEM-P00-31003,003,2007/02/20 02:30:00,   -91,reliable   
HEM-P00-31003,003,2007/02/20 02:45:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 03:00:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 03:15:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 03:30:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 03:45:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 04:00:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/20 04:15:00, -91.2,reliable   
HEM-P00-31003,003,2007/02/20 04:30:00, -90.9,reliable   
HEM-P00-31003,003,2007/02/20 04:45:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/20 05:00:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/20 05:15:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/20 05:30:00, -91.1,reliable   
HEM-P00-31003,003,2007/02/20 05:45:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/20 06:00:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/20 06:15:00, -90.8,reliable   
HEM-P00-31003,003,2007/02/20 06:30:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 06:45:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 07:00:00, -90.5,reliable   
HEM-P00-31003,003,2007/02/20 07:15:00, -90.6,reliable   
HEM-P00-31003,003,2007/02/20 07:30:00,   -91,reliable   
HEM-P00-31003,003,2007/02/20 07:45:00, -90.7,reliable   
HEM-P00-31003,003,2007/02/20 08:00:00, -90.7,reliable   
