Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,27-01-1989,tot:,31-12-2019,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40A0613,001,40AP0053,185250,438270,841,27-01-1989,27-01-1989,01-05-1998,898,57,691,591
B40A0613,001,40AP0053,185250,438270,841,27-01-1989,01-05-1998,31-12-2019,897,56,691,591


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40A0613,001,27-01-1989,210,153,688,,,,,,
B40A0613,001,14-02-1989,162,105,736,,,,,,
B40A0613,001,14-03-1989,206,149,692,,,,,,
B40A0613,001,28-03-1989,150,93,748,,,,,,
B40A0613,001,14-04-1989,120,63,778,,,,,,
B40A0613,001,28-04-1989,170,113,728,,,,,,
B40A0613,001,16-05-1989,190,133,708,,,,,,
B40A0613,001,29-05-1989,194,137,704,,,,,,
B40A0613,001,14-06-1989,200,143,698,,,,,,
B40A0613,001,28-06-1989,216,159,682,,,,,,
B40A0613,001,14-07-1989,214,157,684,,,,,,
B40A0613,001,28-07-1989,213,156,685,,,,,,
B40A0613,001,14-08-1989,205,148,693,,,,,,
B40A0613,001,28-08-1989,197,140,701,,,,,,
B40A0613,001,14-09-1989,193,136,705,,,,,,
B40A0613,001,29-09-1989,214,157,684,,,,,,
B40A0613,001,12-10-1989,201,144,697,,,,,,
B40A0613,001,27-10-1989,213,156,685,,,,,,
B40A0613,001,14-11-1989,234,177,664,,,,,,
B40A0613,001,28-11-1989,213,156,685,,,,,,
B40A0613,001,14-12-1989,218,161,680,,,,,,
B40A0613,001,28-12-1989,164,107,734,,,,,,
B40A0613,001,15-01-1990,206,149,692,,,,,,
B40A0613,001,29-01-1990,150,93,748,,,,,,
B40A0613,001,14-02-1990,130,73,768,,,,,,
B40A0613,001,28-02-1990,133,76,765,,,,,,
B40A0613,001,14-03-1990,177,120,721,,,,,,
B40A0613,001,28-03-1990,185,128,713,,,,,,
B40A0613,001,13-04-1990,191,134,707,,,,,,
B40A0613,001,27-04-1990,200,143,698,,,,,,
B40A0613,001,14-05-1990,170,113,728,,,,,,
B40A0613,001,28-05-1990,197,140,701,,,,,,
B40A0613,001,14-06-1990,200,143,698,,,,,,
B40A0613,001,28-06-1990,197,140,701,,,,,,
B40A0613,001,13-07-1990,198,141,700,,,,,,
B40A0613,001,27-07-1990,214,157,684,,,,,,
B40A0613,001,13-08-1990,222,165,676,,,,,,
B40A0613,001,28-08-1990,225,168,673,,,,,,
B40A0613,001,14-09-1990,218,161,680,,,,,,
B40A0613,001,28-09-1990,223,166,675,,,,,,
B40A0613,001,15-10-1990,210,153,688,,,,,,
B40A0613,001,29-10-1990,213,156,685,,,,,,
B40A0613,001,14-11-1990,176,119,722,,,,,,
B40A0613,001,28-11-1990,179,122,719,,,,,,
B40A0613,001,14-12-1990,147,90,751,,,,,,
B40A0613,001,28-12-1990,145,88,753,,,,,,
B40A0613,001,14-01-1991,150,93,748,,,,,,
B40A0613,001,28-01-1991,190,133,708,,,,,,
B40A0613,001,14-02-1991,216,159,682,,,,,,
B40A0613,001,28-02-1991,189,132,709,,,,,,
B40A0613,001,14-03-1991,213,156,685,,,,,,
B40A0613,001,28-03-1991,218,161,680,,,,,,
B40A0613,001,15-04-1991,209,152,689,,,,,,
B40A0613,001,26-04-1991,213,156,685,,,,,,
B40A0613,001,14-05-1991,188,131,710,,,,,,
B40A0613,001,28-05-1991,186,129,712,,,,,,
B40A0613,001,14-06-1991,198,141,700,,,,,,
B40A0613,001,28-06-1991,132,75,766,,,,,,
B40A0613,001,15-07-1991,139,82,759,,,,,,
B40A0613,001,29-07-1991,143,86,755,,,,,,
B40A0613,001,14-08-1991,214,157,684,,,,,,
B40A0613,001,28-08-1991,243,186,655,,,,,,
B40A0613,001,13-09-1991,236,179,662,,,,,,
B40A0613,001,27-09-1991,202,145,696,,,,,,
B40A0613,001,14-10-1991,199,142,699,,,,,,
B40A0613,001,28-10-1991,201,144,697,,,,,,
B40A0613,001,14-11-1991,145,88,753,,,,,,
B40A0613,001,28-11-1991,205,148,693,,,,,,
B40A0613,001,13-12-1991,226,169,672,,,,,,
B40A0613,001,30-12-1991,159,102,739,,,,,,
B40A0613,001,15-01-1992,175,118,723,,,,,,
B40A0613,001,28-01-1992,203,146,695,,,,,,
B40A0613,001,14-02-1992,165,108,733,,,,,,
B40A0613,001,28-02-1992,191,134,707,,,,,,
B40A0613,001,13-03-1992,130,73,768,,,,,,
B40A0613,001,27-03-1992,154,97,744,,,,,,
B40A0613,001,14-04-1992,165,108,733,,,,,,
B40A0613,001,28-04-1992,151,94,747,,,,,,
B40A0613,001,14-05-1992,154,97,744,,,,,,
B40A0613,001,27-05-1992,200,143,698,,,,,,
B40A0613,001,15-06-1992,174,117,724,,,,,,
B40A0613,001,29-06-1992,208,151,690,,,,,,
B40A0613,001,15-07-1992,205,148,693,,,,,,
B40A0613,001,29-07-1992,214,157,684,,,,,,
B40A0613,001,14-08-1992,148,91,750,,,,,,
B40A0613,001,28-08-1992,186,129,712,,,,,,
B40A0613,001,14-09-1992,183,126,715,,,,,,
B40A0613,001,28-09-1992,210,153,688,,,,,,
B40A0613,001,14-10-1992,218,161,680,,,,,,
B40A0613,001,28-10-1992,158,101,740,,,,,,
B40A0613,001,12-11-1992,155,98,743,,,,,,
B40A0613,001,26-11-1992,128,71,770,,,,,,
B40A0613,001,14-12-1992,137,80,761,,,,,,
B40A0613,001,28-12-1992,172,115,726,,,,,,
B40A0613,001,14-01-1993,138,81,760,,,,,,
B40A0613,001,28-01-1993,142,85,756,,,,,,
B40A0613,001,15-02-1993,198,141,700,,,,,,
B40A0613,001,01-03-1993,188,131,710,,,,,,
B40A0613,001,15-03-1993,214,157,684,,,,,,
B40A0613,001,29-03-1993,214,157,684,,,,,,
B40A0613,001,14-04-1993,208,151,690,,,,,,
B40A0613,001,28-04-1993,200,143,698,,,,,,
B40A0613,001,14-05-1993,204,147,694,,,,,,
B40A0613,001,28-05-1993,209,152,689,,,,,,
B40A0613,001,14-06-1993,222,165,676,,,,,,
B40A0613,001,28-06-1993,215,158,683,,,,,,
B40A0613,001,15-07-1993,202,145,696,,,,,,
B40A0613,001,28-07-1993,182,125,716,,,,,,
B40A0613,001,17-08-1993,187,130,711,,,,,,
B40A0613,001,27-08-1993,204,147,694,,,,,,
B40A0613,001,14-09-1993,149,92,749,,,,,,
B40A0613,001,28-09-1993,129,72,769,,,,,,
B40A0613,001,14-10-1993,128,71,770,,,,,,
B40A0613,001,28-10-1993,178,121,720,,,,,,
B40A0613,001,16-11-1993,177,120,721,,,,,,
B40A0613,001,30-11-1993,222,165,676,,,,,,
B40A0613,001,16-12-1993,177,120,721,,,,,,
B40A0613,001,27-12-1993,165,108,733,,,,,,
B40A0613,001,13-01-1994,173,116,725,,,,,,
B40A0613,001,27-01-1994,160,103,738,,,,,,
B40A0613,001,14-02-1994,209,152,689,,,,,,
B40A0613,001,28-02-1994,200,143,698,,,,,,
B40A0613,001,14-03-1994,200,143,698,,,,,,
B40A0613,001,28-03-1994,175,118,723,,,,,,
B40A0613,001,14-04-1994,184,127,714,,,,,,
B40A0613,001,28-04-1994,206,149,692,,,,,,
B40A0613,001,16-05-1994,194,137,704,,,,,,
B40A0613,001,27-05-1994,192,135,706,,,,,,
B40A0613,001,15-06-1994,185,128,713,,,,,,
B40A0613,001,28-06-1994,194,137,704,,,,,,
B40A0613,001,14-07-1994,215,158,683,,,,,,
B40A0613,001,28-07-1994,218,161,680,,,,,,
B40A0613,001,15-08-1994,204,147,694,,,,,,
B40A0613,001,29-08-1994,200,143,698,,,,,,
B40A0613,001,14-09-1994,191,134,707,,,,,,
B40A0613,001,28-09-1994,166,109,732,,,,,,
