Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,15-01-1997,tot:,31-12-2019,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B39F0579,003,39FP0579,176120,438720,800,03-12-1996,03-12-1996,01-04-1999,829,29,-8000,-8200
B39F0579,003,39FP0579,176120,438720,800,03-12-1996,01-04-1999,31-12-2019,820,20,-8000,-8200


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B39F0579,003,15-01-1997,191,162,638,,,,,,
B39F0579,003,28-01-1997,197,168,632,,,,,,
B39F0579,003,17-02-1997,170,141,659,,,,,,
B39F0579,003,28-02-1997,155,126,674,,,,,,
B39F0579,003,14-03-1997,160,131,669,,,,,,
B39F0579,003,28-03-1997,153,124,676,,,,,,
B39F0579,003,14-04-1997,176,147,653,,,,,,
B39F0579,003,28-04-1997,181,152,648,,,,,,
B39F0579,003,14-05-1997,179,150,650,,,,,,
B39F0579,003,28-05-1997,176,147,653,,,,,,
B39F0579,003,16-06-1997,192,163,637,,,,,,
B39F0579,003,27-06-1997,177,148,652,,,,,,
B39F0579,003,15-07-1997,168,139,661,,,,,,
B39F0579,003,28-07-1997,163,134,666,,,,,,
B39F0579,003,14-08-1997,187,158,642,,,,,,
B39F0579,003,28-08-1997,191,162,638,,,,,,
B39F0579,003,15-09-1997,194,165,635,,,,,,
B39F0579,003,29-09-1997,197,168,632,,,,,,
B39F0579,003,14-10-1997,188,159,641,,,,,,
B39F0579,003,28-10-1997,190,161,639,,,,,,
B39F0579,003,18-11-1997,202,173,627,,,,,,
B39F0579,003,28-11-1997,207,178,622,,,,,,
B39F0579,003,15-12-1997,189,160,640,,,,,,
B39F0579,003,29-12-1997,157,128,672,,,,,,
B39F0579,003,14-01-1998,149,120,680,,,,,,
B39F0579,003,28-01-1998,161,132,668,,,,,,
B39F0579,003,13-02-1998,177,148,652,,,,,,
B39F0579,003,27-02-1998,182,153,647,,,,,,
B39F0579,003,13-03-1998,162,133,667,,,,,,
B39F0579,003,30-03-1998,173,144,656,,,,,,
B39F0579,003,14-04-1998,164,135,665,,,,,,
B39F0579,003,28-04-1998,165,136,664,,,,,,
B39F0579,003,14-05-1998,176,147,653,,,,,,
B39F0579,003,28-05-1998,186,157,643,,,,,,
B39F0579,003,15-06-1998,179,150,650,,,,,,
B39F0579,003,26-06-1998,177,148,652,,,,,,
B39F0579,003,14-07-1998,181,152,648,,,,,,
B39F0579,003,28-07-1998,180,151,649,,,,,,
B39F0579,003,14-08-1998,210,181,619,,,,,,
B39F0579,003,28-08-1998,206,177,623,,,,,,
B39F0579,003,14-09-1998,169,140,660,,,,,,
B39F0579,003,28-09-1998,158,129,671,,,,,,
B39F0579,003,14-10-1998,157,128,672,,,,,,
B39F0579,003,28-10-1998,142,113,687,,,,,,
B39F0579,003,13-11-1998,117,88,712,,,,,,
B39F0579,003,27-11-1998,140,111,689,,,,,,
B39F0579,003,14-12-1998,154,125,675,,,,,,
B39F0579,003,28-12-1998,122,93,707,,,,,,
B39F0579,003,14-01-1999,128,99,701,,,,,,
B39F0579,003,28-01-1999,138,109,691,,,,,,
B39F0579,003,14-02-1999,136,107,693,,,,,,
B39F0579,003,01-03-1999,102,73,727,,,,,,
B39F0579,003,15-03-1999,116,87,713,,,,,,
B39F0579,003,29-03-1999,137,108,692,,,,,,
B39F0579,003,14-04-1999,138,118,682,,,,,,
B39F0579,003,28-04-1999,136,116,684,,,,,,
B39F0579,003,17-05-1999,135,115,685,,,,,,
B39F0579,003,28-05-1999,138,118,682,,,,,,
B39F0579,003,14-06-1999,142,122,678,,,,,,
B39F0579,003,29-06-1999,149,129,671,,,,,,
B39F0579,003,14-07-1999,154,134,666,,,,,,
B39F0579,003,28-07-1999,162,142,658,,,,,,
B39F0579,003,13-08-1999,176,156,644,,,,,,
B39F0579,003,27-08-1999,171,151,649,,,,,,
B39F0579,003,13-09-1999,186,166,634,,,,,,
B39F0579,003,27-09-1999,187,167,633,,,,,,
B39F0579,003,14-10-1999,178,158,642,,,,,,
B39F0579,003,29-10-1999,180,160,640,,,,,,
B39F0579,003,15-11-1999,178,158,642,,,,,,
B39F0579,003,29-11-1999,178,158,642,,,,,,
B39F0579,003,13-12-1999,168,148,652,,,,,,
B39F0579,003,28-12-1999,118,98,702,,,,,,
B39F0579,003,14-01-2000,133,113,687,,,,,,
B39F0579,003,28-01-2000,153,133,667,,,,,,
B39F0579,003,14-02-2000,139,119,681,,,,,,
B39F0579,003,28-02-2000,124,104,696,,,,,,
B39F0579,003,14-03-2000,127,107,693,,,,,,
B39F0579,003,27-03-2000,146,126,674,,,,,,
B39F0579,003,13-04-2000,153,133,667,,,,,,
B39F0579,003,28-04-2000,156,136,664,,,,,,
B39F0579,003,12-05-2000,161,141,659,,,,,,
B39F0579,003,29-05-2000,155,135,665,,,,,,
B39F0579,003,14-06-2000,152,132,668,,,,,,
B39F0579,003,28-06-2000,166,146,654,,,,,,
B39F0579,003,14-07-2000,165,145,655,,,,,,
B39F0579,003,28-07-2000,155,135,665,,,,,,
B39F0579,003,14-08-2000,158,138,662,,,,,,
B39F0579,003,28-08-2000,165,145,655,,,,,,
B39F0579,003,14-09-2000,171,151,649,,,,,,
B39F0579,003,27-09-2000,173,153,647,,,,,,
B39F0579,003,13-10-2000,164,144,656,,,,,,
B39F0579,003,27-10-2000,162,142,658,,,,,,
B39F0579,003,14-11-2000,156,136,664,,,,,,
B39F0579,003,29-11-2000,141,121,679,,,,,,
B39F0579,003,14-12-2000,143,123,677,,,,,,
B39F0579,003,28-12-2000,137,117,683,,,,,,
B39F0579,003,15-01-2001,133,113,687,,,,,,
B39F0579,003,29-01-2001,137,117,683,,,,,,
B39F0579,003,14-02-2001,128,108,692,,,,,,
B39F0579,003,28-02-2001,149,129,671,,,,,,
B39F0579,003,15-03-2001,143,123,677,,,,,,
B39F0579,003,14-05-2001,145,125,675,,,,,,
B39F0579,003,28-05-2001,160,140,660,,,,,,
B39F0579,003,14-06-2001,165,145,655,,,,,,
B39F0579,003,28-06-2001,172,152,648,,,,,,
B39F0579,003,12-07-2001,182,162,638,,,,,,
B39F0579,003,27-07-2001,155,135,665,,,,,,
B39F0579,003,14-08-2001,153,133,667,,,,,,
B39F0579,003,28-08-2001,178,158,642,,,,,,
B39F0579,003,14-09-2001,176,156,644,,,,,,
B39F0579,003,28-09-2001,146,126,674,,,,,,
B39F0579,003,15-10-2001,146,126,674,,,,,,
B39F0579,003,29-10-2001,154,134,666,,,,,,
B39F0579,003,13-11-2001,161,141,659,,,,,,
B39F0579,003,28-11-2001,151,131,669,,,,,,
B39F0579,003,14-12-2001,141,121,679,,,,,,
B39F0579,003,28-12-2001,114,94,706,,,,,,
B39F0579,003,14-01-2002,138,118,682,,,,,,
B39F0579,003,28-01-2002,132,112,688,,,,,,
B39F0579,003,14-02-2002,120,100,700,,,,,,
B39F0579,003,28-02-2002,132,112,688,,,,,,
B39F0579,003,14-03-2002,127,107,693,,,,,,
B39F0579,003,28-03-2002,118,98,702,,,,,,
B39F0579,003,15-04-2002,143,123,677,,,,,,
B39F0579,003,01-05-2002,146,126,674,,,,,,
B39F0579,003,14-05-2002,138,118,682,,,,,,
B39F0579,003,28-05-2002,146,126,674,,,,,,
B39F0579,003,14-06-2002,161,141,659,,,,,,
B39F0579,003,28-06-2002,161,141,659,,,,,,
