Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,16-08-1965,tot:,29-12-2003,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40A0330,002,40AP0330,185080,441990,867,14-04-1965,14-04-1965,28-02-1977,897,30,-1116,-1216
B40A0330,002,40AP0330,185080,441990,867,14-04-1965,28-02-1977,14-08-1979,907,40,-1116,-1216
B40A0330,002,40AP0330,185080,441990,867,14-04-1965,14-08-1979,01-05-1998,860,-7,-1116,-1216
B40A0330,002,40AP0330,185080,441990,867,14-04-1965,01-05-1998,29-12-2003,864,-3,-1116,-1216


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40A0330,002,16-08-1965,111,81,786,,,,,,
B40A0330,002,01-09-1965,125,95,772,,,,,,
B40A0330,002,16-09-1965,102,72,795,,,,,,
B40A0330,002,01-10-1965,127,97,770,,,,,,
B40A0330,002,18-10-1965,145,115,752,,,,,,
B40A0330,002,02-11-1965,167,137,730,,,,,,
B40A0330,002,01-12-1965,62,32,835,,,,,,
B40A0330,002,16-12-1965,43,13,854,,,,,,
B40A0330,002,05-01-1966,38,8,859,,,,,,
B40A0330,002,02-02-1966,75,45,822,,,,,,
B40A0330,002,07-03-1966,86,56,811,,,,,,
B40A0330,002,04-04-1966,62,32,835,,,,,,
B40A0330,002,19-04-1966,67,37,830,,,,,,
B40A0330,002,03-05-1966,80,50,817,,,,,,
B40A0330,002,20-05-1966,100,70,797,,,,,,
B40A0330,002,01-06-1966,105,75,792,,,,,,
B40A0330,002,21-06-1966,105,75,792,,,,,,
B40A0330,002,05-07-1966,94,64,803,,,,,,
B40A0330,002,01-08-1966,69,39,828,,,,,,
B40A0330,002,17-08-1966,97,67,800,,,,,,
B40A0330,002,01-09-1966,102,72,795,,,,,,
B40A0330,002,21-09-1966,129,99,768,,,,,,
B40A0330,002,03-10-1966,140,110,757,,,,,,
B40A0330,002,03-11-1966,140,110,757,,,,,,
B40A0330,002,18-11-1966,111,81,786,,,,,,
B40A0330,002,07-12-1966,68,38,829,,,,,,
B40A0330,002,20-12-1966,47,17,850,,,,,,
B40A0330,002,03-01-1967,53,23,844,,,,,,
B40A0330,002,20-01-1967,88,58,809,,,,,,
B40A0330,002,06-02-1967,78,48,819,,,,,,
B40A0330,002,20-02-1967,82,52,815,,,,,,
B40A0330,002,06-03-1967,78,48,819,,,,,,
B40A0330,002,20-03-1967,80,50,817,,,,,,
B40A0330,002,05-04-1967,90,60,807,,,,,,
B40A0330,002,24-04-1967,97,67,800,,,,,,
B40A0330,002,04-05-1967,112,82,785,,,,,,
B40A0330,002,22-05-1967,111,81,786,,,,,,
B40A0330,002,06-06-1967,90,60,807,,,,,,
B40A0330,002,22-06-1967,90,60,807,,,,,,
B40A0330,002,19-07-1967,114,84,783,,,,,,
B40A0330,002,03-08-1967,120,90,777,,,,,,
B40A0330,002,15-09-1967,130,100,767,,,,,,
B40A0330,002,19-10-1967,118,88,779,,,,,,
B40A0330,002,08-11-1967,114,84,783,,,,,,
B40A0330,002,17-11-1967,121,91,776,,,,,,
B40A0330,002,05-12-1967,30,0,867,,,,,,
B40A0330,002,18-12-1967,109,79,788,,,,,,
B40A0330,002,02-01-1968,58,28,839,,,,,,
B40A0330,002,19-01-1968,41,11,856,,,,,,
B40A0330,002,06-02-1968,45,15,852,,,,,,
B40A0330,002,19-02-1968,85,55,812,,,,,,
B40A0330,002,04-03-1968,87,57,810,,,,,,
B40A0330,002,20-03-1968,82,52,815,,,,,,
B40A0330,002,03-04-1968,83,53,814,,,,,,
B40A0330,002,16-04-1968,112,82,785,,,,,,
B40A0330,002,06-05-1968,100,70,797,,,,,,
B40A0330,002,20-05-1968,92,62,805,,,,,,
B40A0330,002,05-06-1968,95,65,802,,,,,,
B40A0330,002,17-06-1968,95,65,802,,,,,,
B40A0330,002,01-08-1968,128,98,769,,,,,,
B40A0330,002,20-08-1968,68,38,829,,,,,,
B40A0330,002,04-09-1968,69,39,828,,,,,,
B40A0330,002,17-09-1968,83,53,814,,,,,,
B40A0330,002,03-10-1968,37,7,860,,,,,,
B40A0330,002,18-11-1968,118,88,779,,,,,,
B40A0330,002,12-12-1968,123,93,774,,,,,,
B40A0330,002,07-01-1969,128,98,769,,,,,,
B40A0330,002,19-02-1969,100,70,797,,,,,,
B40A0330,002,06-03-1969,115,85,782,,,,,,
B40A0330,002,02-04-1969,84,54,813,,,,,,
B40A0330,002,07-05-1969,78,48,819,,,,,,
B40A0330,002,11-06-1969,78,48,819,,,,,,
B40A0330,002,15-07-1969,102,72,795,,,,,,
B40A0330,002,12-08-1969,141,111,756,,,,,,
B40A0330,002,03-09-1969,82,52,815,,,,,,
B40A0330,002,08-10-1969,164,134,733,,,,,,
B40A0330,002,20-11-1969,152,122,745,,,,,,
B40A0330,002,07-01-1970,147,117,750,,,,,,
B40A0330,002,14-05-1975,94,64,803,,,,,,
B40A0330,002,28-05-1975,94,64,803,,,,,,
B40A0330,002,13-06-1975,116,86,781,,,,,,
B40A0330,002,27-06-1975,105,75,792,,,,,,
B40A0330,002,14-07-1975,102,72,795,,,,,,
B40A0330,002,28-07-1975,109,79,788,,,,,,
B40A0330,002,14-08-1975,96,66,801,,,,,,
B40A0330,002,28-08-1975,109,79,788,,,,,,
B40A0330,002,15-09-1975,101,71,796,,,,,,
B40A0330,002,29-09-1975,99,69,798,,,,,,
B40A0330,002,14-10-1975,107,77,790,,,,,,
B40A0330,002,28-10-1975,100,70,797,,,,,,
B40A0330,002,14-11-1975,113,83,784,,,,,,
B40A0330,002,28-11-1975,82,52,815,,,,,,
B40A0330,002,15-12-1975,88,58,809,,,,,,
B40A0330,002,29-12-1975,94,64,803,,,,,,
B40A0330,002,14-01-1976,75,45,822,,,,,,
B40A0330,002,28-01-1976,80,50,817,,,,,,
B40A0330,002,13-02-1976,60,30,837,,,,,,
B40A0330,002,27-02-1976,95,65,802,,,,,,
B40A0330,002,15-03-1976,94,64,803,,,,,,
B40A0330,002,29-03-1976,98,68,799,,,,,,
B40A0330,002,14-04-1976,100,70,797,,,,,,
B40A0330,002,14-05-1976,115,85,782,,,,,,
B40A0330,002,28-05-1976,102,72,795,,,,,,
B40A0330,002,14-06-1976,115,85,782,,,,,,
B40A0330,002,28-06-1976,132,102,765,,,,,,
B40A0330,002,14-07-1976,179,149,718,,,,,,
B40A0330,002,28-07-1976,115,85,782,,,,,,
B40A0330,002,13-08-1976,128,98,769,,,,,,
B40A0330,002,27-08-1976,167,137,730,,,,,,
B40A0330,002,14-09-1976,136,106,761,,,,,,
B40A0330,002,28-09-1976,120,90,777,,,,,,
B40A0330,002,14-10-1976,120,90,777,,,,,,
B40A0330,002,28-10-1976,126,96,771,,,,,,
B40A0330,002,15-11-1976,124,94,773,,,,,,
B40A0330,002,29-11-1976,121,91,776,,,,,,
B40A0330,002,14-12-1976,110,80,787,,,,,,
B40A0330,002,27-12-1976,95,65,802,,,,,,
B40A0330,002,14-01-1977,91,61,806,,,,,,
B40A0330,002,28-01-1977,93,63,804,,,,,,
B40A0330,002,14-02-1977,60,30,837,,,,,,
B40A0330,002,28-02-1977,74,34,833,,,,,,
B40A0330,002,14-03-1977,126,86,781,,,,,,
B40A0330,002,28-03-1977,103,63,804,,,,,,
B40A0330,002,14-04-1977,125,85,782,,,,,,
B40A0330,002,14-07-1977,121,81,786,,,,,,
B40A0330,002,28-07-1977,106,66,801,,,,,,
B40A0330,002,15-08-1977,116,76,791,,,,,,
B40A0330,002,29-08-1977,118,78,789,,,,,,
B40A0330,002,14-09-1977,115,75,792,,,,,,
B40A0330,002,28-09-1977,109,69,798,,,,,,
B40A0330,002,14-10-1977,121,81,786,,,,,,
B40A0330,002,28-10-1977,123,83,784,,,,,,
B40A0330,002,14-11-1977,102,62,805,,,,,,
B40A0330,002,28-11-1977,91,51,816,,,,,,
B40A0330,002,12-01-1978,94,54,813,,,,,,
B40A0330,002,27-01-1978,105,65,802,,,,,,
B40A0330,002,15-02-1978,118,78,789,,,,,,
B40A0330,002,28-02-1978,94,54,813,,,,,,
B40A0330,002,14-03-1978,110,70,797,,,,,,
B40A0330,002,28-03-1978,63,23,844,,,,,,
B40A0330,002,14-04-1978,114,74,793,,,,,,
B40A0330,002,28-04-1978,124,84,783,,,,,,
B40A0330,002,16-05-1978,115,75,792,,,,,,
B40A0330,002,29-05-1978,74,34,833,,,,,,
B40A0330,002,14-06-1978,118,78,789,,,,,,
B40A0330,002,28-06-1978,137,97,770,,,,,,
B40A0330,002,14-07-1978,92,52,815,,,,,,
B40A0330,002,28-07-1978,121,81,786,,,,,,
B40A0330,002,14-08-1978,107,67,800,,,,,,
B40A0330,002,28-08-1978,127,87,780,,,,,,
B40A0330,002,14-09-1978,112,72,795,,,,,,
B40A0330,002,28-09-1978,105,65,802,,,,,,
B40A0330,002,13-10-1978,112,72,795,,,,,,
B40A0330,002,27-10-1978,104,64,803,,,,,,
B40A0330,002,14-11-1978,122,82,785,,,,,,
B40A0330,002,28-11-1978,133,93,774,,,,,,
B40A0330,002,14-12-1978,110,70,797,,,,,,
B40A0330,002,28-12-1978,85,45,822,,,,,,
B40A0330,002,15-01-1979,115,75,792,,,,,,
B40A0330,002,29-01-1979,113,73,794,,,,,,
B40A0330,002,14-02-1979,50,10,857,,,,,,
B40A0330,002,28-02-1979,108,68,799,,,,,,
B40A0330,002,14-03-1979,69,29,838,,,,,,
B40A0330,002,28-03-1979,82,42,825,,,,,,
B40A0330,002,13-04-1979,102,62,805,,,,,,
B40A0330,002,27-04-1979,121,81,786,,,,,,
B40A0330,002,14-05-1979,115,75,792,,,,,,
B40A0330,002,28-05-1979,115,75,792,,,,,,
B40A0330,002,14-06-1979,119,79,788,,,,,,
B40A0330,002,28-06-1979,128,88,779,,,,,,
B40A0330,002,13-07-1979,117,77,790,,,,,,
B40A0330,002,27-07-1979,108,68,799,,,,,,
B40A0330,002,14-08-1979,65,72,795,,,,,,
B40A0330,002,28-08-1979,72,79,788,,,,,,
B40A0330,002,14-09-1979,70,77,790,,,,,,
B40A0330,002,28-09-1979,72,79,788,,,,,,
B40A0330,002,15-10-1979,42,49,818,,,,,,
B40A0330,002,29-10-1979,63,70,797,,,,,,
B40A0330,002,14-11-1979,56,63,804,,,,,,
B40A0330,002,28-11-1979,77,84,783,,,,,,
B40A0330,002,14-12-1979,22,29,838,,,,,,
B40A0330,002,28-12-1979,44,51,816,,,,,,
B40A0330,002,14-01-1980,70,77,790,,,,,,
B40A0330,002,28-01-1980,78,85,782,,,,,,
B40A0330,002,14-02-1980,16,23,844,,,,,,
B40A0330,002,28-02-1980,74,81,786,,,,,,
B40A0330,002,14-03-1980,52,59,808,,,,,,
B40A0330,002,28-03-1980,67,74,793,,,,,,
B40A0330,002,14-04-1980,80,87,780,,,,,,
B40A0330,002,28-04-1980,70,77,790,,,,,,
B40A0330,002,14-05-1980,84,91,776,,,,,,
B40A0330,002,28-05-1980,98,105,762,,,,,,
B40A0330,002,13-06-1980,95,102,765,,,,,,
B40A0330,002,27-06-1980,81,88,779,,,,,,
B40A0330,002,14-07-1980,17,24,843,,,,,,
B40A0330,002,28-07-1980,37,44,823,,,,,,
B40A0330,002,13-08-1980,72,79,788,,,,,,
B40A0330,002,28-08-1980,87,94,773,,,,,,
B40A0330,002,15-09-1980,70,77,790,,,,,,
B40A0330,002,30-09-1980,62,69,798,,,,,,
B40A0330,002,14-10-1980,64,71,796,,,,,,
B40A0330,002,28-10-1980,71,78,789,,,,,,
B40A0330,002,14-11-1980,59,66,801,,,,,,
B40A0330,002,28-11-1980,48,55,812,,,,,,
B40A0330,002,15-12-1980,63,70,797,,,,,,
B40A0330,002,29-12-1980,58,65,802,,,,,,
B40A0330,002,14-01-1981,56,63,804,,,,,,
B40A0330,002,28-01-1981,57,64,803,,,,,,
B40A0330,002,13-02-1981,22,29,838,,,,,,
B40A0330,002,27-02-1981,74,81,786,,,,,,
B40A0330,002,13-03-1981,2,9,858,,,,,,
B40A0330,002,27-03-1981,36,43,824,,,,,,
B40A0330,002,14-04-1981,68,75,792,,,,,,
B40A0330,002,28-04-1981,87,94,773,,,,,,
B40A0330,002,14-05-1981,78,85,782,,,,,,
B40A0330,002,27-05-1981,67,74,793,,,,,,
B40A0330,002,15-06-1981,75,82,785,,,,,,
B40A0330,002,29-06-1981,62,69,798,,,,,,
B40A0330,002,14-07-1981,68,75,792,,,,,,
B40A0330,002,28-07-1981,68,75,792,,,,,,
B40A0330,002,14-08-1981,88,95,772,,,,,,
B40A0330,002,28-08-1981,77,84,783,,,,,,
B40A0330,002,14-09-1981,57,64,803,,,,,,
B40A0330,002,28-09-1981,67,74,793,,,,,,
B40A0330,002,14-10-1981,45,52,815,,,,,,
B40A0330,002,28-10-1981,31,38,829,,,,,,
B40A0330,002,13-11-1981,58,65,802,,,,,,
