Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,15-03-1954,tot:,28-10-1987,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B39G0256,001,39GP0014,169590,435820,750,15-03-1954,15-03-1954,14-11-1987,773,23,-48,-148


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B39G0256,001,15-03-1954,254,231,519,,,,,,
B39G0256,001,29-03-1954,277,254,496,,,,,,
B39G0256,001,14-04-1954,231,208,542,,,,,,
B39G0256,001,28-04-1954,246,223,527,,,,,,
B39G0256,001,14-05-1954,262,239,511,,,,,,
B39G0256,001,28-05-1954,264,241,509,,,,,,
B39G0256,001,14-06-1954,250,227,523,,,,,,
B39G0256,001,28-06-1954,248,225,525,,,,,,
B39G0256,001,14-07-1954,233,210,540,,,,,,
B39G0256,001,28-07-1954,191,168,582,,,,,,
B39G0256,001,14-08-1954,222,199,551,,,,,,
B39G0256,001,28-08-1954,193,170,580,,,,,,
B39G0256,001,14-09-1954,189,166,584,,,,,,
B39G0256,001,28-09-1954,183,160,590,,,,,,
B39G0256,001,14-10-1954,143,120,630,,,,,,
B39G0256,001,28-10-1954,162,139,611,,,,,,
B39G0256,001,13-11-1954,175,152,598,,,,,,
B39G0256,001,29-11-1954,218,195,555,,,,,,
B39G0256,001,14-12-1954,152,129,621,,,,,,
B39G0256,001,28-12-1954,61,38,712,,,,,,
B39G0256,001,14-01-1955,155,132,618,,,,,,
B39G0256,001,28-01-1955,22,-1,751,,,,,,
B39G0256,001,14-02-1955,47,24,726,,,,,,
B39G0256,001,28-02-1955,149,126,624,,,,,,
B39G0256,001,14-03-1955,193,170,580,,,,,,
B39G0256,001,28-03-1955,153,130,620,,,,,,
B39G0256,001,28-04-1955,193,170,580,,,,,,
B39G0256,001,14-05-1955,207,184,566,,,,,,
B39G0256,001,28-05-1955,198,175,575,,,,,,
B39G0256,001,14-06-1955,195,172,578,,,,,,
B39G0256,001,28-06-1955,173,150,600,,,,,,
B39G0256,001,14-07-1955,175,152,598,,,,,,
B39G0256,001,28-07-1955,180,157,593,,,,,,
B39G0256,001,15-08-1955,174,151,599,,,,,,
B39G0256,001,29-08-1955,207,184,566,,,,,,
B39G0256,001,14-09-1955,215,192,558,,,,,,
B39G0256,001,28-09-1955,222,199,551,,,,,,
B39G0256,001,14-10-1955,241,218,532,,,,,,
B39G0256,001,28-10-1955,254,231,519,,,,,,
B39G0256,001,14-11-1955,273,250,500,,,,,,
B39G0256,001,28-11-1955,295,272,478,,,,,,
B39G0256,001,14-12-1955,304,281,469,,,,,,
B39G0256,001,28-12-1955,238,215,535,,,,,,
B39G0256,001,14-01-1956,146,123,627,,,,,,
B39G0256,001,28-01-1956,134,111,639,,,,,,
B39G0256,001,28-02-1956,202,179,571,,,,,,
B39G0256,001,14-03-1956,79,56,694,,,,,,
B39G0256,001,28-03-1956,204,181,569,,,,,,
B39G0256,001,14-04-1956,219,196,554,,,,,,
B39G0256,001,28-04-1956,170,147,603,,,,,,
B39G0256,001,14-05-1956,207,184,566,,,,,,
B39G0256,001,28-05-1956,209,186,564,,,,,,
B39G0256,001,14-06-1956,183,160,590,,,,,,
B39G0256,001,28-06-1956,176,153,597,,,,,,
B39G0256,001,14-07-1956,179,156,594,,,,,,
B39G0256,001,28-07-1956,142,119,631,,,,,,
B39G0256,001,14-08-1956,167,144,606,,,,,,
B39G0256,001,28-08-1956,169,146,604,,,,,,
B39G0256,001,14-09-1956,152,129,621,,,,,,
B39G0256,001,28-09-1956,173,150,600,,,,,,
B39G0256,001,15-10-1956,158,135,615,,,,,,
B39G0256,001,27-10-1956,181,158,592,,,,,,
B39G0256,001,14-11-1956,179,156,594,,,,,,
B39G0256,001,28-11-1956,209,186,564,,,,,,
B39G0256,001,14-12-1956,152,129,621,,,,,,
B39G0256,001,28-12-1956,180,157,593,,,,,,
B39G0256,001,14-01-1957,180,157,593,,,,,,
B39G0256,001,28-01-1957,218,195,555,,,,,,
B39G0256,001,15-02-1957,133,110,640,,,,,,
B39G0256,001,20-02-1957,20,-3,753,,,,,,
B39G0256,001,21-02-1957,17,-6,756,,,,,,
B39G0256,001,22-02-1957,19,-4,754,,,,,,
B39G0256,001,25-02-1957,48,25,725,,,,,,
B39G0256,001,27-02-1957,73,50,700,,,,,,
B39G0256,001,28-02-1957,59,36,714,,,,,,
B39G0256,001,01-03-1957,34,11,739,,,,,,
B39G0256,001,07-03-1957,7,-16,766,,,,,,
B39G0256,001,08-03-1957,23,0,750,,,,,,
B39G0256,001,09-03-1957,0,-23,773,,,,,,
B39G0256,001,11-03-1957,72,49,701,,,,,,
B39G0256,001,14-03-1957,95,72,678,,,,,,
B39G0256,001,28-03-1957,136,113,637,,,,,,
B39G0256,001,15-04-1957,180,157,593,,,,,,
B39G0256,001,29-04-1957,209,186,564,,,,,,
B39G0256,001,14-05-1957,226,203,547,,,,,,
B39G0256,001,28-05-1957,236,213,537,,,,,,
B39G0256,001,14-06-1957,245,222,528,,,,,,
B39G0256,001,27-06-1957,224,201,549,,,,,,
B39G0256,001,15-07-1957,218,195,555,,,,,,
B39G0256,001,29-07-1957,205,182,568,,,,,,
B39G0256,001,14-08-1957,203,180,570,,,,,,
B39G0256,001,28-08-1957,160,137,613,,,,,,
B39G0256,001,13-09-1957,200,177,573,,,,,,
B39G0256,001,27-09-1957,167,144,606,,,,,,
B39G0256,001,14-10-1957,227,204,546,,,,,,
B39G0256,001,28-10-1957,216,193,557,,,,,,
B39G0256,001,14-11-1957,242,219,531,,,,,,
B39G0256,001,28-11-1957,260,237,513,,,,,,
B39G0256,001,13-12-1957,270,247,503,,,,,,
B39G0256,001,27-12-1957,250,227,523,,,,,,
B39G0256,001,14-01-1958,90,67,683,,,,,,
B39G0256,001,28-01-1958,145,122,628,,,,,,
B39G0256,001,12-02-1958,115,92,658,,,,,,
B39G0256,001,13-02-1958,70,47,703,,,,,,
B39G0256,001,20-02-1958,5,-18,768,,,,,,
B39G0256,001,21-02-1958,14,-9,759,,,,,,
B39G0256,001,22-02-1958,21,-2,752,,,,,,
B39G0256,001,24-02-1958,19,-4,754,,,,,,
B39G0256,001,25-02-1958,10,-13,763,,,,,,
B39G0256,001,26-02-1958,5,-18,768,,,,,,
B39G0256,001,07-03-1958,0,-23,773,,,,,,
B39G0256,001,08-03-1958,14,-9,759,,,,,,
B39G0256,001,10-03-1958,41,18,732,,,,,,
B39G0256,001,11-03-1958,57,34,716,,,,,,
B39G0256,001,12-03-1958,69,46,704,,,,,,
B39G0256,001,13-03-1958,77,54,696,,,,,,
B39G0256,001,14-03-1958,89,66,684,,,,,,
B39G0256,001,15-03-1958,98,75,675,,,,,,
B39G0256,001,17-03-1958,115,92,658,,,,,,
B39G0256,001,18-03-1958,118,95,655,,,,,,
B39G0256,001,19-03-1958,116,93,657,,,,,,
B39G0256,001,27-03-1958,158,135,615,,,,,,
B39G0256,001,14-04-1958,185,162,588,,,,,,
B39G0256,001,28-04-1958,180,157,593,,,,,,
B39G0256,001,14-05-1958,160,137,613,,,,,,
B39G0256,001,28-05-1958,131,108,642,,,,,,
B39G0256,001,13-06-1958,154,131,619,,,,,,
B39G0256,001,27-06-1958,165,142,608,,,,,,
B39G0256,001,14-07-1958,148,125,625,,,,,,
B39G0256,001,28-07-1958,162,139,611,,,,,,
B39G0256,001,14-08-1958,178,155,595,,,,,,
B39G0256,001,28-08-1958,162,139,611,,,,,,
B39G0256,001,15-09-1958,205,182,568,,,,,,
B39G0256,001,29-09-1958,217,194,556,,,,,,
B39G0256,001,14-10-1958,222,199,551,,,,,,
B39G0256,001,28-10-1958,183,160,590,,,,,,
B39G0256,001,13-11-1958,168,145,605,,,,,,
B39G0256,001,27-11-1958,196,173,577,,,,,,
B39G0256,001,15-12-1958,230,207,543,,,,,,
B39G0256,001,29-12-1958,138,115,635,,,,,,
B39G0256,001,14-01-1959,19,-4,754,,,,,,
B39G0256,001,26-01-1959,67,44,706,,,,,,
B39G0256,001,27-01-1959,55,32,718,,,,,,
B39G0256,001,28-01-1959,47,24,726,,,,,,
B39G0256,001,29-01-1959,38,15,735,,,,,,
B39G0256,001,30-01-1959,36,13,737,,,,,,
B39G0256,001,31-01-1959,42,19,731,,,,,,
B39G0256,001,02-02-1959,73,50,700,,,,,,
B39G0256,001,03-02-1959,92,69,681,,,,,,
B39G0256,001,04-02-1959,104,81,669,,,,,,
B39G0256,001,05-02-1959,114,91,659,,,,,,
B39G0256,001,06-02-1959,122,99,651,,,,,,
B39G0256,001,07-02-1959,130,107,643,,,,,,
B39G0256,001,09-02-1959,158,135,615,,,,,,
B39G0256,001,10-02-1959,153,130,620,,,,,,
B39G0256,001,11-02-1959,158,135,615,,,,,,
B39G0256,001,14-02-1959,174,151,599,,,,,,
B39G0256,001,27-02-1959,206,183,567,,,,,,
B39G0256,001,13-03-1959,216,193,557,,,,,,
B39G0256,001,26-03-1959,208,185,565,,,,,,
B39G0256,001,15-04-1959,215,192,558,,,,,,
B39G0256,001,29-04-1959,208,185,565,,,,,,
B39G0256,001,14-05-1959,196,173,577,,,,,,
B39G0256,001,28-05-1959,211,188,562,,,,,,
B39G0256,001,15-06-1959,233,210,540,,,,,,
B39G0256,001,29-06-1959,230,207,543,,,,,,
B39G0256,001,13-07-1959,221,198,552,,,,,,
B39G0256,001,27-07-1959,235,212,538,,,,,,
B39G0256,001,14-08-1959,254,231,519,,,,,,
B39G0256,001,28-08-1959,261,238,512,,,,,,
B39G0256,001,14-09-1959,279,256,494,,,,,,
B39G0256,001,28-09-1959,305,282,468,,,,,,
B39G0256,001,14-10-1959,329,306,444,,,,,,
B39G0256,001,28-10-1959,343,320,430,,,,,,
B39G0256,001,13-11-1959,342,319,431,,,,,,
B39G0256,001,27-11-1959,345,322,428,,,,,,
B39G0256,001,14-12-1959,356,333,417,,,,,,
B39G0256,001,28-12-1959,355,332,418,,,,,,
B39G0256,001,14-01-1960,265,242,508,,,,,,
B39G0256,001,28-01-1960,264,241,509,,,,,,
B39G0256,001,15-02-1960,247,224,526,,,,,,
B39G0256,001,29-02-1960,247,224,526,,,,,,
B39G0256,001,14-03-1960,193,170,580,,,,,,
B39G0256,001,28-03-1960,222,199,551,,,,,,
B39G0256,001,13-04-1960,243,220,530,,,,,,
B39G0256,001,28-04-1960,262,239,511,,,,,,
B39G0256,001,15-05-1960,272,249,501,,,,,,
B39G0256,001,30-05-1960,253,230,520,,,,,,
B39G0256,001,13-06-1960,241,218,532,,,,,,
B39G0256,001,27-06-1960,242,219,531,,,,,,
B39G0256,001,14-07-1960,228,205,545,,,,,,
B39G0256,001,28-07-1960,223,200,550,,,,,,
B39G0256,001,13-08-1960,203,180,570,,,,,,
B39G0256,001,29-08-1960,158,135,615,,,,,,
B39G0256,001,14-09-1960,154,131,619,,,,,,
B39G0256,001,28-09-1960,171,148,602,,,,,,
B39G0256,001,13-10-1960,164,141,609,,,,,,
B39G0256,001,27-10-1960,132,109,641,,,,,,
B39G0256,001,14-11-1960,129,106,644,,,,,,
B39G0256,001,28-11-1960,113,90,660,,,,,,
B39G0256,001,14-12-1960,96,73,677,,,,,,
B39G0256,001,28-12-1960,150,127,623,,,,,,
B39G0256,001,13-01-1961,75,52,698,,,,,,
B39G0256,001,27-01-1961,164,141,609,,,,,,
B39G0256,001,03-02-1961,168,145,605,,,,,,
B39G0256,001,04-02-1961,45,22,728,,,,,,
