Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,22-10-1962,tot:,28-03-1997,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40A0279,002,40AP0279,183030,441000,849,01-10-1962,01-10-1962,11-07-1972,901,52,-51,-151
B40A0279,002,40AP0279,183030,441000,858,11-07-1972,11-07-1972,14-03-1977,901,43,-51,-151
B40A0279,002,40AP0279,183030,441000,858,11-07-1972,14-03-1977,14-04-1997,851,-7,-51,-151


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40A0279,002,22-10-1962,302,250,599,,,,,,
B40A0279,002,02-11-1962,300,248,601,,,,,,
B40A0279,002,19-11-1962,315,263,586,,,,,,
B40A0279,002,03-12-1962,319,267,582,,,,,,
B40A0279,002,17-12-1962,250,198,651,,,,,,
B40A0279,002,08-01-1963,275,223,626,,,,,,
B40A0279,002,16-01-1963,290,238,611,,,,,,
B40A0279,002,12-02-1963,270,218,631,,,,,,
B40A0279,002,21-02-1963,302,250,599,,,,,,
B40A0279,002,04-03-1963,307,255,594,,,,,,
B40A0279,002,18-03-1963,108,56,793,,,,,,
B40A0279,002,02-04-1963,137,85,764,,,,,,
B40A0279,002,17-04-1963,157,105,744,,,,,,
B40A0279,002,06-05-1963,186,134,715,,,,,,
B40A0279,002,15-05-1963,196,144,705,,,,,,
B40A0279,002,04-06-1963,222,170,679,,,,,,
B40A0279,002,17-06-1963,184,132,717,,,,,,
B40A0279,002,02-07-1963,177,125,724,,,,,,
B40A0279,002,15-07-1963,200,148,701,,,,,,
B40A0279,002,06-08-1963,251,199,650,,,,,,
B40A0279,002,16-08-1963,255,203,646,,,,,,
B40A0279,002,04-09-1963,202,150,699,,,,,,
B40A0279,002,16-09-1963,220,168,681,,,,,,
B40A0279,002,03-10-1963,235,183,666,,,,,,
B40A0279,002,18-10-1963,212,160,689,,,,,,
B40A0279,002,05-11-1963,274,222,627,,,,,,
B40A0279,002,19-11-1963,167,115,734,,,,,,
B40A0279,002,03-12-1963,138,86,763,,,,,,
B40A0279,002,18-12-1963,236,184,665,,,,,,
B40A0279,002,13-01-1964,290,238,611,,,,,,
B40A0279,002,21-01-1964,302,250,599,,,,,,
B40A0279,002,05-02-1964,280,228,621,,,,,,
B40A0279,002,18-02-1964,243,191,658,,,,,,
B40A0279,002,03-03-1964,271,219,630,,,,,,
B40A0279,002,17-03-1964,292,240,609,,,,,,
B40A0279,002,02-04-1964,174,122,727,,,,,,
B40A0279,002,16-04-1964,212,160,689,,,,,,
B40A0279,002,05-05-1964,217,165,684,,,,,,
B40A0279,002,19-05-1964,214,162,687,,,,,,
B40A0279,002,02-06-1964,208,156,693,,,,,,
B40A0279,002,16-06-1964,247,195,654,,,,,,
B40A0279,002,02-07-1964,276,224,625,,,,,,
B40A0279,002,15-07-1964,295,243,606,,,,,,
B40A0279,002,04-08-1964,325,273,576,,,,,,
B40A0279,002,18-08-1964,319,267,582,,,,,,
B40A0279,002,02-09-1964,331,279,570,,,,,,
B40A0279,002,18-09-1964,320,268,581,,,,,,
B40A0279,002,02-10-1964,334,282,567,,,,,,
B40A0279,002,19-10-1964,306,254,595,,,,,,
B40A0279,002,03-11-1964,305,253,596,,,,,,
B40A0279,002,17-11-1964,288,236,613,,,,,,
B40A0279,002,02-12-1964,232,180,669,,,,,,
B40A0279,002,17-12-1964,200,148,701,,,,,,
B40A0279,002,06-01-1965,206,154,695,,,,,,
B40A0279,002,22-01-1965,78,26,823,,,,,,
B40A0279,002,03-02-1965,128,76,773,,,,,,
B40A0279,002,17-02-1965,130,78,771,,,,,,
B40A0279,002,03-03-1965,240,188,661,,,,,,
B40A0279,002,18-03-1965,252,200,649,,,,,,
B40A0279,002,06-04-1965,105,53,796,,,,,,
B40A0279,002,23-04-1965,92,40,809,,,,,,
B40A0279,002,17-05-1965,92,40,809,,,,,,
B40A0279,002,04-06-1965,117,65,784,,,,,,
B40A0279,002,17-06-1965,53,1,848,,,,,,
B40A0279,002,05-07-1965,123,71,778,,,,,,
B40A0279,002,16-07-1965,92,40,809,,,,,,
B40A0279,002,02-08-1965,123,71,778,,,,,,
B40A0279,002,16-08-1965,187,135,714,,,,,,
B40A0279,002,01-09-1965,190,138,711,,,,,,
B40A0279,002,16-09-1965,150,98,751,,,,,,
B40A0279,002,01-10-1965,194,142,707,,,,,,
B40A0279,002,18-10-1965,252,200,649,,,,,,
B40A0279,002,02-11-1965,286,234,615,,,,,,
B40A0279,002,01-12-1965,127,75,774,,,,,,
B40A0279,002,16-12-1965,,,,O,,,,,
B40A0279,002,05-01-1966,,,,O,,,,,
B40A0279,002,02-02-1966,109,57,792,,,,,,
B40A0279,002,07-03-1966,134,82,767,,,,,,
B40A0279,002,04-04-1966,71,19,830,,,,,,
B40A0279,002,19-04-1966,66,14,835,,,,,,
B40A0279,002,03-05-1966,105,53,796,,,,,,
B40A0279,002,20-05-1966,155,103,746,,,,,,
B40A0279,002,01-06-1966,161,109,740,,,,,,
B40A0279,002,21-06-1966,167,115,734,,,,,,
B40A0279,002,05-07-1966,142,90,759,,,,,,
B40A0279,002,01-08-1966,127,75,774,,,,,,
B40A0279,002,17-08-1966,156,104,745,,,,,,
B40A0279,002,01-09-1966,180,128,721,,,,,,
B40A0279,002,21-09-1966,222,170,679,,,,,,
B40A0279,002,03-10-1966,256,204,645,,,,,,
B40A0279,002,03-11-1966,244,192,657,,,,,,
B40A0279,002,18-11-1966,178,126,723,,,,,,
B40A0279,002,07-12-1966,109,57,792,,,,,,
B40A0279,002,20-12-1966,78,26,823,,,,,,
B40A0279,002,03-01-1967,44,-8,857,,,,,,
B40A0279,002,20-01-1967,110,58,791,,,,,,
B40A0279,002,06-02-1967,100,48,801,,,,,,
B40A0279,002,20-02-1967,120,68,781,,,,,,
B40A0279,002,06-03-1967,94,42,807,,,,,,
B40A0279,002,20-03-1967,142,90,759,,,,,,
B40A0279,002,05-04-1967,145,93,756,,,,,,
B40A0279,002,24-04-1967,168,116,733,,,,,,
B40A0279,002,04-05-1967,203,151,698,,,,,,
B40A0279,002,22-05-1967,194,142,707,,,,,,
B40A0279,002,06-06-1967,162,110,739,,,,,,
B40A0279,002,22-06-1967,153,101,748,,,,,,
B40A0279,002,19-07-1967,180,128,721,,,,,,
B40A0279,002,03-08-1967,212,160,689,,,,,,
B40A0279,002,15-09-1967,240,188,661,,,,,,
B40A0279,002,19-10-1967,206,154,695,,,,,,
B40A0279,002,08-11-1967,192,140,709,,,,,,
B40A0279,002,17-11-1967,206,154,695,,,,,,
B40A0279,002,05-12-1967,175,123,726,,,,,,
B40A0279,002,18-12-1967,194,142,707,,,,,,
B40A0279,002,02-01-1968,56,4,845,,,,,,
B40A0279,002,19-01-1968,36,-16,865,,,,,,
B40A0279,002,06-02-1968,118,66,783,,,,,,
B40A0279,002,19-02-1968,125,73,776,,,,,,
B40A0279,002,04-03-1968,128,76,773,,,,,,
B40A0279,002,20-03-1968,117,65,784,,,,,,
B40A0279,002,03-04-1968,120,68,781,,,,,,
B40A0279,002,16-04-1968,175,123,726,,,,,,
B40A0279,002,06-05-1968,115,63,786,,,,,,
B40A0279,002,20-05-1968,139,87,762,,,,,,
B40A0279,002,05-06-1968,173,121,728,,,,,,
B40A0279,002,17-06-1968,154,102,747,,,,,,
B40A0279,002,01-08-1968,216,164,685,,,,,,
B40A0279,002,20-08-1968,132,80,769,,,,,,
B40A0279,002,04-09-1968,99,47,802,,,,,,
B40A0279,002,17-09-1968,142,90,759,,,,,,
B40A0279,002,03-10-1968,95,43,806,,,,,,
B40A0279,002,18-11-1968,123,71,778,,,,,,
B40A0279,002,12-12-1968,231,179,670,,,,,,
B40A0279,002,07-01-1969,200,148,701,,,,,,
B40A0279,002,19-02-1969,127,75,774,,,,,,
B40A0279,002,06-03-1969,138,86,763,,,,,,
B40A0279,002,02-04-1969,151,99,750,,,,,,
B40A0279,002,07-05-1969,130,78,771,,,,,,
B40A0279,002,11-06-1969,117,65,784,,,,,,
