Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,28-07-1993,tot:,28-12-2000,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40D0262,001,40DP9006,197530,432360,1360,28-07-1993,28-07-1993,14-01-2001,1409,49,1110,1010


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40D0262,001,28-07-1993,494,445,915,,,,,,
B40D0262,001,13-08-1993,541,492,868,,,,,,
B40D0262,001,27-08-1993,588,539,821,,,,,,
B40D0262,001,14-09-1993,563,514,846,,,,,,
B40D0262,001,28-09-1993,526,477,883,,,,,,
B40D0262,001,15-10-1993,446,397,963,,,,,,
B40D0262,001,28-10-1993,442,393,967,,,,,,
B40D0262,001,15-11-1993,543,494,866,,,,,,
B40D0262,001,29-11-1993,556,507,853,,,,,,
B40D0262,001,14-12-1993,512,463,897,,,,,,
B40D0262,001,14-02-1994,350,301,1059,,,,,,
B40D0262,001,28-02-1994,457,408,952,,,,,,
B40D0262,001,14-03-1994,432,383,977,,,,,,
B40D0262,001,28-03-1994,303,254,1106,,,,,,
B40D0262,001,14-04-1994,308,259,1101,,,,,,
B40D0262,001,28-04-1994,377,328,1032,,,,,,
B40D0262,001,16-05-1994,446,397,963,,,,,,
B40D0262,001,27-05-1994,363,314,1046,,,,,,
B40D0262,001,14-06-1994,363,314,1046,,,,,,
B40D0262,001,28-06-1994,471,422,938,,,,,,
B40D0262,001,14-07-1994,508,459,901,,,,,,
B40D0262,001,15-08-1994,575,526,834,,,,,,
B40D0262,001,29-08-1994,567,518,842,,,,,,
B40D0262,001,14-09-1994,543,494,866,,,,,,
B40D0262,001,28-09-1994,520,471,889,,,,,,
B40D0262,001,13-10-1994,560,511,849,,,,,,
B40D0262,001,28-10-1994,616,567,793,,,,,,
B40D0262,001,14-11-1994,586,537,823,,,,,,
B40D0262,001,28-11-1994,544,495,865,,,,,,
B40D0262,001,14-12-1994,517,468,892,,,,,,
B40D0262,001,28-12-1994,545,496,864,,,,,,
B40D0262,001,13-01-1995,400,351,1009,,,,,,
B40D0262,001,14-02-1995,,,,O,,,,,
B40D0262,001,28-02-1995,,,,O,,,,,
B40D0262,001,14-03-1995,345,296,1064,,,,,,
B40D0262,001,28-03-1995,282,233,1127,,,,,,
B40D0262,001,13-04-1995,353,304,1056,,,,,,
B40D0262,001,28-04-1995,382,333,1027,,,,,,
B40D0262,001,15-05-1995,444,395,965,,,,,,
B40D0262,001,29-05-1995,419,370,990,,,,,,
B40D0262,001,14-06-1995,341,292,1068,,,,,,
B40D0262,001,28-06-1995,387,338,1022,,,,,,
B40D0262,001,14-07-1995,466,417,943,,,,,,
B40D0262,001,27-07-1995,473,424,936,,,,,,
B40D0262,001,14-08-1995,425,376,984,D,,,,,
B40D0262,001,28-08-1995,558,509,851,,,,,,
B40D0262,001,14-09-1995,525,476,884,,,,,,
B40D0262,001,28-09-1995,484,435,925,,,,,,
B40D0262,001,13-10-1995,527,478,882,,,,,,
B40D0262,001,27-10-1995,597,548,812,,,,,,
B40D0262,001,14-11-1995,610,561,799,,,,,,
B40D0262,001,28-11-1995,548,499,861,,,,,,
B40D0262,001,15-12-1995,608,559,801,,,,,,
B40D0262,001,27-12-1995,511,462,898,,,,,,
B40D0262,001,15-01-1996,497,448,912,,,,,,
B40D0262,001,29-01-1996,575,526,834,,,,,,
B40D0262,001,14-02-1996,628,579,781,,,,,,
B40D0262,001,28-02-1996,529,480,880,,,,,,
B40D0262,001,14-03-1996,590,541,819,,,,,,
B40D0262,001,28-03-1996,610,561,799,,,,,,
B40D0262,001,15-04-1996,595,546,814,,,,,,
B40D0262,001,26-04-1996,615,566,794,,,,,,
B40D0262,001,14-05-1996,611,562,798,,,,,,
B40D0262,001,28-05-1996,542,493,867,,,,,,
B40D0262,001,14-06-1996,532,483,877,,,,,,
B40D0262,001,28-06-1996,567,518,842,,,,,,
B40D0262,001,14-07-1996,563,514,846,,,,,,
B40D0262,001,28-07-1996,575,526,834,,,,,,
B40D0262,001,14-08-1996,575,526,834,,,,,,
B40D0262,001,28-08-1996,582,533,827,,,,,,
B40D0262,001,13-09-1996,610,561,799,,,,,,
B40D0262,001,14-10-1996,635,586,774,,,,,,
B40D0262,001,28-10-1996,553,504,856,,,,,,
B40D0262,001,14-11-1996,507,458,902,,,,,,
B40D0262,001,28-11-1996,435,386,974,,,,,,
B40D0262,001,13-12-1996,420,371,989,,,,,,
B40D0262,001,28-12-1996,415,366,994,,,,,,
B40D0262,001,14-01-1997,565,516,844,,,,,,
B40D0262,001,28-01-1997,530,481,879,,,,,,
B40D0262,001,14-02-1997,542,493,867,,,,,,
B40D0262,001,28-02-1997,,,,O,,,,,
B40D0262,001,14-03-1997,403,354,1006,,,,,,
B40D0262,001,27-03-1997,483,434,926,,,,,,
B40D0262,001,14-04-1997,532,483,877,,,,,,
B40D0262,001,28-04-1997,586,537,823,,,,,,
B40D0262,001,15-05-1997,514,465,895,,,,,,
B40D0262,001,28-05-1997,533,484,876,,,,,,
B40D0262,001,13-06-1997,559,510,850,,,,,,
B40D0262,001,27-06-1997,495,446,914,,,,,,
B40D0262,001,14-07-1997,445,396,964,,,,,,
B40D0262,001,14-08-1997,519,470,890,,,,,,
B40D0262,001,28-08-1997,563,514,846,,,,,,
B40D0262,001,12-09-1997,577,528,832,,,,,,
B40D0262,001,29-09-1997,619,570,790,,,,,,
B40D0262,001,14-10-1997,645,596,764,D,,,,,
B40D0262,001,28-10-1997,623,574,786,,,,,,
B40D0262,001,14-11-1997,635,586,774,,,,,,
B40D0262,001,27-11-1997,645,596,764,,,,,,
B40D0262,001,15-12-1997,612,563,797,,,,,,
B40D0262,001,29-12-1997,402,353,1007,,,,,,
B40D0262,001,15-01-1998,420,371,989,,,,,,
B40D0262,001,28-01-1998,434,385,975,,,,,,
B40D0262,001,13-02-1998,569,520,840,,,,,,
B40D0262,001,02-03-1998,578,529,831,,,,,,
B40D0262,001,13-03-1998,419,370,990,,,,,,
B40D0262,001,27-03-1998,517,468,892,,,,,,
B40D0262,001,14-04-1998,449,400,960,,,,,,
B40D0262,001,14-05-1998,512,463,897,,,,,,
B40D0262,001,28-05-1998,566,517,843,,,,,,
B40D0262,001,15-06-1998,551,502,858,,,,,,
B40D0262,001,29-06-1998,560,511,849,,,,,,
B40D0262,001,14-07-1998,570,521,839,,,,,,
B40D0262,001,28-07-1998,596,547,813,,,,,,
B40D0262,001,14-08-1998,631,582,778,,,,,,
B40D0262,001,27-08-1998,646,597,763,D,,,,,
B40D0262,001,16-09-1998,568,519,841,,,,,,
B40D0262,001,28-09-1998,494,445,915,,,,,,
B40D0262,001,14-10-1998,499,450,910,,,,,,
B40D0262,001,29-10-1998,416,367,993,,,,,,
B40D0262,001,14-01-1999,393,344,1016,,,,,,
B40D0262,001,28-01-1999,450,401,959,,,,,,
B40D0262,001,12-02-1999,357,308,1052,,,,,,
B40D0262,001,29-03-1999,343,294,1066,,,,,,
B40D0262,001,14-04-1999,368,319,1041,,,,,,
B40D0262,001,28-04-1999,360,311,1049,,,,,,
B40D0262,001,17-05-1999,365,316,1044,,,,,,
B40D0262,001,14-02-2000,322,273,1087,,,,,,
B40D0262,001,29-02-2000,275,226,1134,,,,,,
B40D0262,001,14-03-2000,278,229,1131,,,,,,
B40D0262,001,28-03-2000,383,334,1026,,,,,,
B40D0262,001,14-04-2000,435,386,974,,,,,,
B40D0262,001,28-04-2000,489,440,920,,,,,,
B40D0262,001,15-05-2000,484,435,925,,,,,,
B40D0262,001,30-05-2000,498,449,911,,,,,,
B40D0262,001,14-06-2000,470,421,939,,,,,,
B40D0262,001,28-06-2000,532,483,877,,,,,,
B40D0262,001,14-07-2000,405,356,1004,,,,,,
B40D0262,001,28-07-2000,470,421,939,,,,,,
B40D0262,001,14-08-2000,468,419,941,,,,,,
B40D0262,001,30-08-2000,527,478,882,,,,,,
B40D0262,001,14-09-2000,540,491,869,,,,,,
B40D0262,001,28-09-2000,524,475,885,,,,,,
B40D0262,001,13-10-2000,535,486,874,,,,,,
B40D0262,001,12-12-2000,480,431,929,,,,,,
B40D0262,001,28-12-2000,483,434,926,,,,,,
