Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,02-03-2010,tot:,19-06-2019,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40C3525,002,,186242,430004,963,17-02-2005,17-02-2005,19-06-2019,1010,47,213,113


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40C3525,002,02-03-2010,94,47,916,,,,,,
B40C3525,002,03-03-2010,81,34,929,,,,,,
B40C3525,002,04-03-2010,75,28,935,,,,,,
B40C3525,002,05-03-2010,76,29,934,,,,,,
B40C3525,002,06-03-2010,78,31,932,,,,,,
B40C3525,002,07-03-2010,85,38,925,,,,,,
B40C3525,002,08-03-2010,90,43,920,,,,,,
B40C3525,002,09-03-2010,102,55,908,,,,,,
B40C3525,002,10-03-2010,111,64,899,,,,,,
B40C3525,002,11-03-2010,119,72,891,,,,,,
B40C3525,002,12-03-2010,128,81,882,,,,,,
B40C3525,002,13-03-2010,140,93,870,,,,,,
B40C3525,002,14-03-2010,149,102,861,,,,,,
B40C3525,002,15-03-2010,158,111,852,,,,,,
B40C3525,002,16-03-2010,166,119,844,,,,,,
B40C3525,002,17-03-2010,173,126,837,,,,,,
B40C3525,002,18-03-2010,177,130,833,,,,,,
B40C3525,002,19-03-2010,180,133,830,,,,,,
B40C3525,002,20-03-2010,181,134,829,,,,,,
B40C3525,002,21-03-2010,181,134,829,,,,,,
B40C3525,002,22-03-2010,183,136,827,,,,,,
B40C3525,002,23-03-2010,183,136,827,,,,,,
B40C3525,002,24-03-2010,176,129,834,,,,,,
B40C3525,002,25-03-2010,175,128,835,,,,,,
B40C3525,002,26-03-2010,173,126,837,,,,,,
B40C3525,002,27-03-2010,174,127,836,,,,,,
B40C3525,002,28-03-2010,176,129,834,,,,,,
B40C3525,002,29-03-2010,176,129,834,,,,,,
B40C3525,002,30-03-2010,173,126,837,,,,,,
B40C3525,002,31-03-2010,171,124,839,,,,,,
B40C3525,002,01-04-2010,172,125,838,,,,,,
B40C3525,002,02-04-2010,166,119,844,,,,,,
B40C3525,002,03-04-2010,162,115,848,,,,,,
B40C3525,002,04-04-2010,162,115,848,,,,,,
B40C3525,002,05-04-2010,170,123,840,,,,,,
B40C3525,002,06-04-2010,169,122,841,,,,,,
B40C3525,002,07-04-2010,171,124,839,,,,,,
B40C3525,002,08-04-2010,176,129,834,,,,,,
B40C3525,002,09-04-2010,182,135,828,,,,,,
B40C3525,002,10-04-2010,185,138,825,,,,,,
B40C3525,002,11-04-2010,189,142,821,,,,,,
B40C3525,002,12-04-2010,193,146,817,,,,,,
B40C3525,002,13-04-2010,198,151,812,,,,,,
B40C3525,002,14-04-2010,203,156,807,,,,,,
B40C3525,002,15-04-2010,207,160,803,,,,,,
B40C3525,002,16-04-2010,211,164,799,,,,,,
B40C3525,002,17-04-2010,215,168,795,,,,,,
B40C3525,002,18-04-2010,216,169,794,,,,,,
B40C3525,002,19-04-2010,221,174,789,,,,,,
B40C3525,002,20-04-2010,223,176,787,,,,,,
B40C3525,002,21-04-2010,227,180,783,,,,,,
B40C3525,002,22-04-2010,231,184,779,,,,,,
B40C3525,002,23-04-2010,235,188,775,,,,,,
B40C3525,002,24-04-2010,239,192,771,,,,,,
B40C3525,002,25-04-2010,244,197,766,,,,,,
B40C3525,002,26-04-2010,247,200,763,,,,,,
B40C3525,002,27-04-2010,251,204,759,,,,,,
B40C3525,002,28-04-2010,254,207,756,,,,,,
B40C3525,002,29-04-2010,256,209,754,,,,,,
B40C3525,002,30-04-2010,258,211,752,,,,,,
B40C3525,002,01-05-2010,262,215,748,,,,,,
B40C3525,002,02-05-2010,264,217,746,,,,,,
B40C3525,002,03-05-2010,267,220,743,,,,,,
B40C3525,002,04-05-2010,270,223,740,,,,,,
B40C3525,002,05-05-2010,272,225,738,,,,,,
B40C3525,002,06-05-2010,273,226,737,,,,,,
B40C3525,002,07-05-2010,273,226,737,,,,,,
B40C3525,002,08-05-2010,272,225,738,,,,,,
B40C3525,002,09-05-2010,271,224,739,,,,,,
B40C3525,002,10-05-2010,269,222,741,,,,,,
B40C3525,002,11-05-2010,267,220,743,,,,,,
B40C3525,002,12-05-2010,265,218,745,,,,,,
B40C3525,002,13-05-2010,265,218,745,,,,,,
B40C3525,002,14-05-2010,264,217,746,,,,,,
B40C3525,002,15-05-2010,264,217,746,,,,,,
B40C3525,002,16-05-2010,262,215,748,,,,,,
B40C3525,002,17-05-2010,261,214,749,,,,,,
B40C3525,002,18-05-2010,259,212,751,,,,,,
B40C3525,002,19-05-2010,257,210,753,,,,,,
B40C3525,002,20-05-2010,256,209,754,,,,,,
B40C3525,002,21-05-2010,256,209,754,,,,,,
B40C3525,002,22-05-2010,256,209,754,,,,,,
B40C3525,002,23-05-2010,255,208,755,,,,,,
B40C3525,002,24-05-2010,255,208,755,,,,,,
B40C3525,002,25-05-2010,256,209,754,,,,,,
B40C3525,002,26-05-2010,257,210,753,,,,,,
B40C3525,002,27-05-2010,260,213,750,,,,,,
B40C3525,002,28-05-2010,262,215,748,,,,,,
B40C3525,002,29-05-2010,264,217,746,,,,,,
B40C3525,002,30-05-2010,262,215,748,,,,,,
B40C3525,002,31-05-2010,262,215,748,,,,,,
B40C3525,002,01-06-2010,262,215,748,,,,,,
B40C3525,002,02-06-2010,262,215,748,,,,,,
B40C3525,002,03-06-2010,261,214,749,,,,,,
B40C3525,002,04-06-2010,258,211,752,,,,,,
B40C3525,002,05-06-2010,254,207,756,,,,,,
B40C3525,002,06-06-2010,251,204,759,,,,,,
B40C3525,002,07-06-2010,249,202,761,,,,,,
B40C3525,002,08-06-2010,247,200,763,,,,,,
B40C3525,002,09-06-2010,245,198,765,,,,,,
B40C3525,002,10-06-2010,245,198,765,,,,,,
B40C3525,002,11-06-2010,244,197,766,,,,,,
B40C3525,002,12-06-2010,243,196,767,,,,,,
B40C3525,002,13-06-2010,241,194,769,,,,,,
B40C3525,002,14-06-2010,240,193,770,,,,,,
B40C3525,002,15-06-2010,239,192,771,,,,,,
B40C3525,002,16-06-2010,239,192,771,,,,,,
B40C3525,002,17-06-2010,239,192,771,,,,,,
B40C3525,002,18-06-2010,240,193,770,,,,,,
B40C3525,002,19-06-2010,240,193,770,,,,,,
B40C3525,002,20-06-2010,242,195,768,,,,,,
B40C3525,002,21-06-2010,243,196,767,,,,,,
B40C3525,002,22-06-2010,241,194,769,,,,,,
B40C3525,002,23-06-2010,238,191,772,,,,,,
B40C3525,002,24-06-2010,233,186,777,,,,,,
B40C3525,002,25-06-2010,232,185,778,,,,,,
B40C3525,002,26-06-2010,231,184,779,,,,,,
B40C3525,002,27-06-2010,231,184,779,,,,,,
B40C3525,002,28-06-2010,232,185,778,,,,,,
B40C3525,002,29-06-2010,235,188,775,,,,,,
B40C3525,002,30-06-2010,238,191,772,,,,,,
B40C3525,002,01-07-2010,242,195,768,,,,,,
B40C3525,002,02-07-2010,246,199,764,,,,,,
B40C3525,002,03-07-2010,249,202,761,,,,,,
B40C3525,002,04-07-2010,252,205,758,,,,,,
B40C3525,002,05-07-2010,253,206,757,,,,,,
B40C3525,002,06-07-2010,256,209,754,,,,,,
B40C3525,002,07-07-2010,258,211,752,,,,,,
B40C3525,002,08-07-2010,260,213,750,,,,,,
B40C3525,002,09-07-2010,262,215,748,,,,,,
B40C3525,002,10-07-2010,264,217,746,,,,,,
B40C3525,002,11-07-2010,265,218,745,,,,,,
B40C3525,002,12-07-2010,266,219,744,,,,,,
B40C3525,002,13-07-2010,269,222,741,,,,,,
B40C3525,002,14-07-2010,271,224,739,,,,,,
B40C3525,002,15-07-2010,272,225,738,,,,,,
B40C3525,002,16-07-2010,275,228,735,,,,,,
B40C3525,002,17-07-2010,276,229,734,,,,,,
B40C3525,002,18-07-2010,278,231,732,,,,,,
B40C3525,002,19-07-2010,280,233,730,,,,,,
B40C3525,002,20-07-2010,281,234,729,,,,,,
B40C3525,002,21-07-2010,282,235,728,,,,,,
B40C3525,002,22-07-2010,283,236,727,,,,,,
B40C3525,002,23-07-2010,285,238,725,,,,,,
B40C3525,002,24-07-2010,287,240,723,,,,,,
B40C3525,002,25-07-2010,288,241,722,,,,,,
B40C3525,002,26-07-2010,289,242,721,,,,,,
B40C3525,002,27-07-2010,291,244,719,,,,,,
B40C3525,002,28-07-2010,289,242,721,,,,,,
B40C3525,002,29-07-2010,286,239,724,,,,,,
B40C3525,002,30-07-2010,285,238,725,,,,,,
B40C3525,002,31-07-2010,284,237,726,,,,,,
B40C3525,002,01-08-2010,282,235,728,,,,,,
B40C3525,002,02-08-2010,281,234,729,,,,,,
B40C3525,002,03-08-2010,280,233,730,,,,,,
B40C3525,002,04-08-2010,277,230,733,,,,,,
B40C3525,002,05-08-2010,274,227,736,,,,,,
B40C3525,002,06-08-2010,274,227,736,,,,,,
B40C3525,002,07-08-2010,272,225,738,,,,,,
B40C3525,002,08-08-2010,271,224,739,,,,,,
B40C3525,002,09-08-2010,268,221,742,,,,,,
B40C3525,002,10-08-2010,267,220,743,,,,,,
B40C3525,002,11-08-2010,264,217,746,,,,,,
B40C3525,002,12-08-2010,261,214,749,,,,,,
B40C3525,002,13-08-2010,259,212,751,,,,,,
B40C3525,002,14-08-2010,259,212,751,,,,,,
B40C3525,002,15-08-2010,257,210,753,,,,,,
B40C3525,002,16-08-2010,255,208,755,,,,,,
B40C3525,002,17-08-2010,252,205,758,,,,,,
B40C3525,002,18-08-2010,250,203,760,,,,,,
B40C3525,002,19-08-2010,247,200,763,,,,,,
B40C3525,002,20-08-2010,243,196,767,,,,,,
B40C3525,002,21-08-2010,237,190,773,,,,,,
B40C3525,002,22-08-2010,233,186,777,,,,,,
B40C3525,002,23-08-2010,228,181,782,,,,,,
B40C3525,002,24-08-2010,228,181,782,,,,,,
B40C3525,002,25-08-2010,231,184,779,,,,,,
B40C3525,002,26-08-2010,229,182,781,,,,,,
B40C3525,002,27-08-2010,220,173,790,,,,,,
B40C3525,002,28-08-2010,223,176,787,,,,,,
B40C3525,002,29-08-2010,219,172,791,,,,,,
B40C3525,002,30-08-2010,210,163,800,,,,,,
B40C3525,002,31-08-2010,209,162,801,,,,,,
B40C3525,002,01-09-2010,203,156,807,,,,,,
B40C3525,002,02-09-2010,196,149,814,,,,,,
B40C3525,002,03-09-2010,190,143,820,,,,,,
B40C3525,002,04-09-2010,186,139,824,,,,,,
B40C3525,002,05-09-2010,185,138,825,,,,,,
B40C3525,002,06-09-2010,185,138,825,,,,,,
B40C3525,002,07-09-2010,186,139,824,,,,,,
B40C3525,002,08-09-2010,189,142,821,,,,,,
B40C3525,002,09-09-2010,197,150,813,,,,,,
B40C3525,002,10-09-2010,202,155,808,,,,,,
B40C3525,002,11-09-2010,203,156,807,,,,,,
B40C3525,002,12-09-2010,205,158,805,,,,,,
B40C3525,002,13-09-2010,209,162,801,,,,,,
B40C3525,002,14-09-2010,208,161,802,,,,,,
B40C3525,002,15-09-2010,210,163,800,,,,,,
B40C3525,002,16-09-2010,210,163,800,,,,,,
B40C3525,002,17-09-2010,212,165,798,,,,,,
B40C3525,002,18-09-2010,214,167,796,,,,,,
B40C3525,002,19-09-2010,215,168,795,,,,,,
B40C3525,002,20-09-2010,217,170,793,,,,,,
B40C3525,002,21-09-2010,221,174,789,,,,,,
B40C3525,002,22-09-2010,225,178,785,,,,,,
B40C3525,002,23-09-2010,227,180,783,,,,,,
B40C3525,002,24-09-2010,228,181,782,,,,,,
B40C3525,002,25-09-2010,232,185,778,,,,,,
B40C3525,002,26-09-2010,234,187,776,,,,,,
B40C3525,002,27-09-2010,236,189,774,,,,,,
B40C3525,002,28-09-2010,239,192,771,,,,,,
B40C3525,002,29-09-2010,240,193,770,,,,,,
B40C3525,002,30-09-2010,237,190,773,,,,,,
B40C3525,002,01-10-2010,236,189,774,,,,,,
B40C3525,002,02-10-2010,233,186,777,,,,,,
B40C3525,002,03-10-2010,231,184,779,,,,,,
B40C3525,002,04-10-2010,231,184,779,,,,,,
B40C3525,002,05-10-2010,233,186,777,,,,,,
B40C3525,002,06-10-2010,235,188,775,,,,,,
B40C3525,002,07-10-2010,238,191,772,,,,,,
B40C3525,002,08-10-2010,239,192,771,,,,,,
B40C3525,002,09-10-2010,242,195,768,,,,,,
B40C3525,002,10-10-2010,244,197,766,,,,,,
B40C3525,002,11-10-2010,248,201,762,,,,,,
B40C3525,002,12-10-2010,249,202,761,,,,,,
B40C3525,002,13-10-2010,252,205,758,,,,,,
B40C3525,002,14-10-2010,255,208,755,,,,,,
B40C3525,002,15-10-2010,258,211,752,,,,,,
B40C3525,002,16-10-2010,260,213,750,,,,,,
B40C3525,002,17-10-2010,264,217,746,,,,,,
B40C3525,002,18-10-2010,268,221,742,,,,,,
B40C3525,002,19-10-2010,269,222,741,,,,,,
B40C3525,002,20-10-2010,271,224,739,,,,,,
B40C3525,002,21-10-2010,273,226,737,,,,,,
B40C3525,002,22-10-2010,275,228,735,,,,,,
B40C3525,002,23-10-2010,276,229,734,,,,,,
B40C3525,002,24-10-2010,278,231,732,,,,,,
B40C3525,002,25-10-2010,280,233,730,,,,,,
B40C3525,002,26-10-2010,280,233,730,,,,,,
B40C3525,002,27-10-2010,280,233,730,,,,,,
B40C3525,002,28-10-2010,280,233,730,,,,,,
B40C3525,002,29-10-2010,280,233,730,,,,,,
B40C3525,002,30-10-2010,280,233,730,,,,,,
B40C3525,002,31-10-2010,280,233,730,,,,,,
B40C3525,002,01-11-2010,281,234,729,,,,,,
B40C3525,002,02-11-2010,282,235,728,,,,,,
B40C3525,002,03-11-2010,283,236,727,,,,,,
B40C3525,002,04-11-2010,284,237,726,,,,,,
B40C3525,002,05-11-2010,284,237,726,,,,,,
B40C3525,002,06-11-2010,281,234,729,,,,,,
B40C3525,002,07-11-2010,277,230,733,,,,,,
B40C3525,002,08-11-2010,275,228,735,,,,,,
B40C3525,002,09-11-2010,274,227,736,,,,,,
B40C3525,002,10-11-2010,274,227,736,,,,,,
B40C3525,002,11-11-2010,272,225,738,,,,,,
B40C3525,002,12-11-2010,266,219,744,,,,,,
B40C3525,002,13-11-2010,257,210,753,,,,,,
B40C3525,002,14-11-2010,248,201,762,,,,,,
B40C3525,002,15-11-2010,231,184,779,,,,,,
B40C3525,002,16-11-2010,209,162,801,,,,,,
B40C3525,002,17-11-2010,187,140,823,,,,,,
B40C3525,002,18-11-2010,177,130,833,,,,,,
B40C3525,002,19-11-2010,172,125,838,,,,,,
B40C3525,002,20-11-2010,166,119,844,,,,,,
B40C3525,002,21-11-2010,163,116,847,,,,,,
B40C3525,002,22-11-2010,165,118,845,,,,,,
B40C3525,002,23-11-2010,170,123,840,,,,,,
B40C3525,002,24-11-2010,177,130,833,,,,,,
B40C3525,002,25-11-2010,181,134,829,,,,,,
B40C3525,002,26-11-2010,189,142,821,,,,,,
B40C3525,002,27-11-2010,191,144,819,,,,,,
B40C3525,002,28-11-2010,195,148,815,,,,,,
B40C3525,002,29-11-2010,197,150,813,,,,,,
B40C3525,002,30-11-2010,200,153,810,,,,,,
B40C3525,002,01-12-2010,201,154,809,,,,,,
B40C3525,002,02-12-2010,204,157,806,,,,,,
B40C3525,002,03-12-2010,210,163,800,,,,,,
B40C3525,002,04-12-2010,213,166,797,,,,,,
B40C3525,002,05-12-2010,216,169,794,,,,,,
B40C3525,002,06-12-2010,219,172,791,,,,,,
B40C3525,002,07-12-2010,222,175,788,,,,,,
B40C3525,002,08-12-2010,225,178,785,,,,,,
B40C3525,002,09-12-2010,229,182,781,,,,,,
B40C3525,002,10-12-2010,229,182,781,,,,,,
B40C3525,002,11-12-2010,210,163,800,,,,,,
B40C3525,002,12-12-2010,175,128,835,,,,,,
B40C3525,002,13-12-2010,138,91,872,,,,,,
B40C3525,002,14-12-2010,111,64,899,,,,,,
B40C3525,002,15-12-2010,96,49,914,,,,,,
B40C3525,002,16-12-2010,85,38,925,,,,,,
B40C3525,002,17-12-2010,83,36,927,,,,,,
B40C3525,002,18-12-2010,89,42,921,,,,,,
B40C3525,002,19-12-2010,95,48,915,,,,,,
B40C3525,002,20-12-2010,105,58,905,,,,,,
B40C3525,002,21-12-2010,111,64,899,,,,,,
B40C3525,002,22-12-2010,119,72,891,,,,,,
B40C3525,002,23-12-2010,124,77,886,,,,,,
B40C3525,002,24-12-2010,124,77,886,,,,,,
B40C3525,002,25-12-2010,113,66,897,,,,,,
B40C3525,002,26-12-2010,98,51,912,,,,,,
B40C3525,002,27-12-2010,85,38,925,,,,,,
B40C3525,002,28-12-2010,79,32,931,,,,,,
B40C3525,002,29-12-2010,84,37,926,,,,,,
B40C3525,002,30-12-2010,88,41,922,,,,,,
B40C3525,002,31-12-2010,96,49,914,,,,,,
B40C3525,002,01-01-2011,101,54,909,,,,,,
B40C3525,002,02-01-2011,105,58,905,,,,,,
B40C3525,002,03-01-2011,112,65,898,,,,,,
B40C3525,002,04-01-2011,117,70,893,,,,,,
B40C3525,002,05-01-2011,123,76,887,,,,,,
B40C3525,002,06-01-2011,129,82,881,,,,,,
B40C3525,002,07-01-2011,121,74,889,,,,,,
B40C3525,002,08-01-2011,118,71,892,,,,,,
B40C3525,002,09-01-2011,101,54,909,,,,,,
B40C3525,002,10-01-2011,74,27,936,,,,,,
