Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,22-10-1962,tot:,01-02-2011,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40A0257,002,40AP0257,184620,440630,806,01-09-1962,01-09-1962,28-02-1977,837,31,-94,-194
B40A0257,002,40AP0257,184620,440630,806,01-09-1962,28-02-1977,01-05-1998,853,47,-94,-194
B40A0257,002,40AP0257,184620,440630,806,01-09-1962,01-05-1998,01-02-2011,854,48,-94,-194


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40A0257,002,22-10-1962,106,75,731,,,,,,
B40A0257,002,02-11-1962,92,61,745,,,,,,
B40A0257,002,19-11-1962,100,69,737,,,,,,
B40A0257,002,03-12-1962,118,87,719,,,,,,
B40A0257,002,17-12-1962,62,31,775,,,,,,
B40A0257,002,03-01-1963,97,66,740,,,,,,
B40A0257,002,15-01-1963,109,78,728,,,,,,
B40A0257,002,06-02-1963,112,81,725,,,,,,
B40A0257,002,19-02-1963,115,84,722,,,,,,
B40A0257,002,04-03-1963,115,84,722,,,,,,
B40A0257,002,18-03-1963,66,35,771,,,,,,
B40A0257,002,02-04-1963,96,65,741,,,,,,
B40A0257,002,17-04-1963,100,69,737,,,,,,
B40A0257,002,03-05-1963,86,55,751,,,,,,
B40A0257,002,15-05-1963,87,56,750,,,,,,
B40A0257,002,04-06-1963,92,61,745,,,,,,
B40A0257,002,17-06-1963,89,58,748,,,,,,
B40A0257,002,02-07-1963,86,55,751,,,,,,
B40A0257,002,15-07-1963,90,59,747,,,,,,
B40A0257,002,05-08-1963,98,67,739,,,,,,
B40A0257,002,16-08-1963,100,69,737,,,,,,
B40A0257,002,03-09-1963,86,55,751,,,,,,
B40A0257,002,16-09-1963,90,59,747,,,,,,
B40A0257,002,03-10-1963,80,49,757,,,,,,
B40A0257,002,16-10-1963,90,59,747,,,,,,
B40A0257,002,05-11-1963,104,73,733,,,,,,
B40A0257,002,18-11-1963,58,27,779,,,,,,
B40A0257,002,03-12-1963,84,53,753,,,,,,
B40A0257,002,18-12-1963,108,77,729,,,,,,
B40A0257,002,13-01-1964,112,81,725,,,,,,
B40A0257,002,21-01-1964,122,91,715,,,,,,
B40A0257,002,05-02-1964,102,71,735,,,,,,
B40A0257,002,18-02-1964,106,75,731,,,,,,
B40A0257,002,02-03-1964,120,89,717,,,,,,
B40A0257,002,17-03-1964,124,93,713,,,,,,
B40A0257,002,02-04-1964,94,63,743,,,,,,
B40A0257,002,16-04-1964,96,65,741,,,,,,
B40A0257,002,05-05-1964,83,52,754,,,,,,
B40A0257,002,19-05-1964,89,58,748,,,,,,
B40A0257,002,02-06-1964,88,57,749,,,,,,
B40A0257,002,16-06-1964,100,69,737,,,,,,
B40A0257,002,02-07-1964,112,81,725,,,,,,
B40A0257,002,15-07-1964,117,86,720,,,,,,
B40A0257,002,04-08-1964,122,91,715,,,,,,
B40A0257,002,18-08-1964,122,91,715,,,,,,
B40A0257,002,02-09-1964,137,106,700,,,,,,
B40A0257,002,18-09-1964,123,92,714,,,,,,
B40A0257,002,02-10-1964,142,111,695,,,,,,
B40A0257,002,19-10-1964,105,74,732,,,,,,
B40A0257,002,02-11-1964,119,88,718,,,,,,
B40A0257,002,16-11-1964,82,51,755,,,,,,
B40A0257,002,01-12-1964,103,72,734,,,,,,
B40A0257,002,16-12-1964,80,49,757,,,,,,
B40A0257,002,05-01-1965,91,60,746,,,,,,
B40A0257,002,20-01-1965,73,42,764,,,,,,
B40A0257,002,02-02-1965,94,63,743,,,,,,
B40A0257,002,16-02-1965,98,67,739,,,,,,
B40A0257,002,01-03-1965,105,74,732,,,,,,
B40A0257,002,16-03-1965,119,88,718,,,,,,
B40A0257,002,02-04-1965,92,61,745,,,,,,
B40A0257,002,15-04-1965,92,61,745,,,,,,
B40A0257,002,18-05-1965,83,52,754,,,,,,
B40A0257,002,02-06-1965,99,68,738,,,,,,
B40A0257,002,16-06-1965,91,60,746,,,,,,
B40A0257,002,02-07-1965,97,66,740,,,,,,
B40A0257,002,15-07-1965,64,33,773,,,,,,
B40A0257,002,03-08-1965,84,53,753,,,,,,
B40A0257,002,16-08-1965,106,75,731,,,,,,
B40A0257,002,01-09-1965,110,79,727,,,,,,
B40A0257,002,16-09-1965,103,72,734,,,,,,
B40A0257,002,01-10-1965,114,83,723,,,,,,
B40A0257,002,18-10-1965,122,91,715,,,,,,
B40A0257,002,02-11-1965,125,94,712,,,,,,
B40A0257,002,01-12-1965,133,102,704,,,,,,
B40A0257,002,16-12-1965,57,26,780,,,,,,
B40A0257,002,05-01-1966,43,12,794,,,,,,
B40A0257,002,02-02-1966,78,47,759,,,,,,
B40A0257,002,07-03-1966,87,56,750,,,,,,
B40A0257,002,04-04-1966,70,39,767,,,,,,
B40A0257,002,19-04-1966,65,34,772,,,,,,
B40A0257,002,03-05-1966,78,47,759,,,,,,
B40A0257,002,20-05-1966,90,59,747,,,,,,
B40A0257,002,01-06-1966,95,64,742,,,,,,
B40A0257,002,21-06-1966,84,53,753,,,,,,
B40A0257,002,05-07-1966,93,62,744,,,,,,
B40A0257,002,01-08-1966,65,34,772,,,,,,
B40A0257,002,17-08-1966,94,63,743,,,,,,
B40A0257,002,01-09-1966,103,72,734,,,,,,
B40A0257,002,21-09-1966,112,81,725,,,,,,
