Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,28-08-1997,tot:,31-12-2019,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B40B0611,001,40BL9004,191016,440468,1015,08-05-1974,08-05-1974,17-05-2001,1012,-3,915,715
B40B0611,001,40BL9004,191016,440468,1015,08-05-1974,17-05-2001,09-11-2017,1010,-5,915,715
B40B0611,001,40BL9004,191016,440468,1015,08-05-1974,09-11-2017,31-12-2019,1086,71,915,715


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B40B0611,001,28-08-1997,279,282,733,,,,,,
B40B0611,001,26-09-1997,293,296,719,,,,,,
B40B0611,001,27-10-1997,287,290,725,,,,,,
B40B0611,001,29-12-1997,291,294,721,,,,,,
B40B0611,001,26-01-1998,262,265,750,,,,,,
B40B0611,001,26-02-1998,277,280,735,,,,,,
B40B0611,001,27-03-1998,248,251,764,,,,,,
B40B0611,001,14-04-1998,248,251,764,,,,,,
B40B0611,001,27-04-1998,253,256,759,,,,,,
B40B0611,001,27-05-1998,271,274,741,,,,,,
B40B0611,001,29-06-1998,260,263,752,,,,,,
B40B0611,001,27-08-1998,273,276,739,,,,,,
B40B0611,001,28-09-1998,233,236,779,,,,,,
B40B0611,001,27-10-1998,223,226,789,,,,,,
B40B0611,001,27-11-1998,207,210,805,,,,,,
B40B0611,001,28-12-1998,208,211,804,,,,,,
B40B0611,001,28-01-1999,218,221,794,,,,,,
B40B0611,001,25-02-1999,212,215,800,,,,,,
B40B0611,001,12-03-1999,212,215,800,,,,,,
B40B0611,001,26-03-1999,207,210,805,,,,,,
B40B0611,001,28-04-1999,221,224,791,,,,,,
B40B0611,001,27-05-1999,230,233,782,,,,,,
B40B0611,001,14-06-1999,230,233,782,,,,,,
B40B0611,001,28-06-1999,245,248,767,,,,,,
B40B0611,001,27-07-1999,253,256,759,,,,,,
B40B0611,001,30-08-1999,268,271,744,,,,,,
B40B0611,001,27-09-1999,294,297,718,,,,,,
B40B0611,001,28-10-1999,290,293,722,,,,,,
B40B0611,001,25-11-1999,284,287,728,,,,,,
B40B0611,001,27-12-1999,241,244,771,,,,,,
B40B0611,001,27-01-2000,251,254,761,,,,,,
B40B0611,001,24-03-2000,253,256,759,,CONTROLE,,,,
B40B0611,001,27-03-2000,235,238,777,,,,,,
B40B0611,001,27-04-2000,243,246,769,,,,,,
B40B0611,001,26-05-2000,249,252,763,,,,,,
B40B0611,001,14-06-2000,248,251,764,,,,,,
B40B0611,001,27-06-2000,264,267,748,,,,,,
B40B0611,001,14-07-2000,266,269,746,,,,,,
B40B0611,001,14-08-2000,263,266,749,,,,,,
B40B0611,001,28-08-2000,275,278,737,,,,,,
B40B0611,001,14-09-2000,281,284,731,,,,,,
B40B0611,001,29-09-2000,272,275,740,,,,,,
B40B0611,001,13-10-2000,282,285,730,,,,,,
B40B0611,001,27-10-2000,274,277,738,,,,,,
B40B0611,001,13-11-2000,274,277,738,,,,,,
B40B0611,001,27-11-2000,261,264,751,,,,,,
B40B0611,001,14-12-2000,253,256,759,,,,,,
B40B0611,001,12-01-2001,238,241,774,,,,,,
B40B0611,001,26-01-2001,240,243,772,,,,,,
B40B0611,001,14-02-2001,208,211,804,,,,,,
B40B0611,001,27-02-2001,227,230,785,,,,,,
B40B0611,001,14-03-2001,230,233,782,,,,,,
B40B0611,001,18-04-2001,208,211,804,,,,,,
B40B0611,001,01-05-2001,216,219,796,,,,,,
B40B0611,001,14-05-2001,226,229,786,,,,,,
B40B0611,001,28-05-2001,233,238,777,,,,,,
B40B0611,001,14-06-2001,248,253,762,,,,,,
B40B0611,001,27-06-2001,256,261,754,,,,,,
B40B0611,001,13-07-2001,268,273,742,,,,,,
B40B0611,001,30-07-2001,262,267,748,,,,,,
B40B0611,001,14-08-2001,262,267,748,,,,,,
B40B0611,001,27-08-2001,261,266,749,,,,,,
B40B0611,001,13-09-2001,259,264,751,,,,,,
B40B0611,001,29-09-2001,248,253,762,,,,,,
B40B0611,001,17-10-2001,252,257,758,,,,,,
B40B0611,001,25-10-2001,257,262,753,,,,,,
B40B0611,001,14-11-2001,263,268,747,,,,,,
B40B0611,001,28-11-2001,261,266,749,,,,,,
B40B0611,001,13-12-2001,242,247,768,,,,,,
B40B0611,001,27-12-2001,237,242,773,,,,,,
B40B0611,001,14-01-2002,238,243,772,,,,,,
B40B0611,001,28-01-2002,189,194,821,,,,,,
B40B0611,001,14-02-2002,179,184,831,,,,,,
B40B0611,001,26-02-2002,188,193,822,,,,,,
B40B0611,001,13-03-2002,204,209,806,,,,,,
B40B0611,001,28-03-2002,210,215,800,,,,,,
B40B0611,001,15-04-2002,232,237,778,,,,,,
B40B0611,001,29-04-2002,239,244,771,,,,,,
B40B0611,001,01-06-2002,242,247,768,,,,,,
B40B0611,001,02-06-2002,243,248,767,,,,,,
B40B0611,001,03-06-2002,244,249,766,,,,,,
B40B0611,001,04-06-2002,246,251,764,,,,,,
B40B0611,001,05-06-2002,247,252,763,,,,,,
B40B0611,001,06-06-2002,249,254,761,,,,,,
B40B0611,001,07-06-2002,250,255,760,,,,,,
B40B0611,001,08-06-2002,251,256,759,,,,,,
B40B0611,001,09-06-2002,252,257,758,,,,,,
B40B0611,001,10-06-2002,253,258,757,,,,,,
B40B0611,001,11-06-2002,254,259,756,,,,,,
B40B0611,001,12-06-2002,253,258,757,,,,,,
B40B0611,001,13-06-2002,252,257,758,,,,,,
B40B0611,001,14-06-2002,253,258,757,,,,,,
B40B0611,001,15-06-2002,251,256,759,,,,,,
B40B0611,001,16-06-2002,251,256,759,,,,,,
B40B0611,001,17-06-2002,252,257,758,,,,,,
B40B0611,001,18-06-2002,252,257,758,,,,,,
B40B0611,001,19-06-2002,253,258,757,,,,,,
B40B0611,001,20-06-2002,252,257,758,,,,,,
B40B0611,001,21-06-2002,252,257,758,,,,,,
B40B0611,001,22-06-2002,252,257,758,,,,,,
B40B0611,001,23-06-2002,254,259,756,,,,,,
B40B0611,001,24-06-2002,255,260,755,,,,,,
B40B0611,001,25-06-2002,256,261,754,,,,,,
B40B0611,001,26-06-2002,257,262,753,,,,,,
B40B0611,001,27-06-2002,258,263,752,,,,,,
B40B0611,001,28-06-2002,257,262,753,,,,,,
B40B0611,001,29-06-2002,257,262,753,,,,,,
B40B0611,001,30-06-2002,258,263,752,,,,,,
B40B0611,001,01-07-2002,259,264,751,,,,,,
B40B0611,001,02-07-2002,258,263,752,,,,,,
B40B0611,001,03-07-2002,258,263,752,,,,,,
B40B0611,001,04-07-2002,258,263,752,,,,,,
B40B0611,001,05-07-2002,259,264,751,,,,,,
B40B0611,001,06-07-2002,260,265,750,,,,,,
B40B0611,001,07-07-2002,260,265,750,,,,,,
B40B0611,001,08-07-2002,262,267,748,,,,,,
B40B0611,001,09-07-2002,263,268,747,,,,,,
B40B0611,001,10-07-2002,264,269,746,,,,,,
B40B0611,001,11-07-2002,264,269,746,,,,,,
B40B0611,001,12-07-2002,265,270,745,,,,,,
B40B0611,001,13-07-2002,265,270,745,,,,,,
B40B0611,001,14-07-2002,266,271,744,,,,,,
B40B0611,001,15-07-2002,266,271,744,,,,,,
B40B0611,001,16-07-2002,268,273,742,,,,,,
B40B0611,001,17-07-2002,268,273,742,,,,,,
B40B0611,001,18-07-2002,269,274,741,,,,,,
B40B0611,001,19-07-2002,269,274,741,,,,,,
B40B0611,001,20-07-2002,269,274,741,,,,,,
B40B0611,001,21-07-2002,267,272,743,,,,,,
B40B0611,001,22-07-2002,267,272,743,,,,,,
B40B0611,001,23-07-2002,267,272,743,,,,,,
B40B0611,001,24-07-2002,266,271,744,,,,,,
B40B0611,001,25-07-2002,266,271,744,,,,,,
B40B0611,001,26-07-2002,268,273,742,,,,,,
B40B0611,001,27-07-2002,269,274,741,,,,,,
B40B0611,001,28-07-2002,270,275,740,,,,,,
B40B0611,001,29-07-2002,271,276,739,,,,,,
B40B0611,001,30-07-2002,271,276,739,,,,,,
B40B0611,001,31-07-2002,272,277,738,,,,,,
B40B0611,001,01-08-2002,271,276,739,,,,,,
B40B0611,001,02-08-2002,271,276,739,,,,,,
B40B0611,001,03-08-2002,271,276,739,,,,,,
B40B0611,001,04-08-2002,270,275,740,,,,,,
B40B0611,001,05-08-2002,270,275,740,,,,,,
B40B0611,001,06-08-2002,270,275,740,,,,,,
B40B0611,001,07-08-2002,270,275,740,,,,,,
B40B0611,001,08-08-2002,270,275,740,,,,,,
B40B0611,001,09-08-2002,268,273,742,,,,,,
B40B0611,001,10-08-2002,268,273,742,,,,,,
B40B0611,001,11-08-2002,268,273,742,,,,,,
B40B0611,001,12-08-2002,269,274,741,,,,,,
B40B0611,001,13-08-2002,269,274,741,,,,,,
B40B0611,001,14-08-2002,271,276,739,,,,,,
B40B0611,001,15-08-2002,272,277,738,,,,,,
B40B0611,001,16-08-2002,273,278,737,,,,,,
B40B0611,001,17-08-2002,275,280,735,,,,,,
B40B0611,001,18-08-2002,276,281,734,,,,,,
B40B0611,001,19-08-2002,277,282,733,,,,,,
B40B0611,001,20-08-2002,278,283,732,,,,,,
B40B0611,001,21-08-2002,277,282,733,,,,,,
B40B0611,001,22-08-2002,273,278,737,,,,,,
B40B0611,001,23-08-2002,272,277,738,,,,,,
B40B0611,001,24-08-2002,272,277,738,,,,,,
B40B0611,001,25-08-2002,270,275,740,,,,,,
B40B0611,001,26-08-2002,270,275,740,,,,,,
B40B0611,001,27-08-2002,270,275,740,,,,,,
B40B0611,001,28-08-2002,270,275,740,,,,,,
B40B0611,001,29-08-2002,271,276,739,,,,,,
B40B0611,001,30-08-2002,270,275,740,,,,,,
B40B0611,001,31-08-2002,271,276,739,,,,,,
B40B0611,001,01-09-2002,272,277,738,,,,,,
B40B0611,001,02-09-2002,272,277,738,,,,,,
B40B0611,001,03-09-2002,274,279,736,,,,,,
B40B0611,001,04-09-2002,274,279,736,,,,,,
B40B0611,001,05-09-2002,274,279,736,,,,,,
B40B0611,001,06-09-2002,275,280,735,,,,,,
B40B0611,001,07-09-2002,275,280,735,,,,,,
B40B0611,001,08-09-2002,276,281,734,,,,,,
B40B0611,001,09-09-2002,277,282,733,,,,,,
B40B0611,001,10-09-2002,277,282,733,,,,,,
B40B0611,001,11-09-2002,278,283,732,,,,,,
B40B0611,001,12-09-2002,277,282,733,,,,,,
B40B0611,001,13-09-2002,277,282,733,,,,,,
B40B0611,001,14-09-2002,277,282,733,,,,,,
B40B0611,001,15-09-2002,278,283,732,,,,,,
B40B0611,001,16-09-2002,278,283,732,,,,,,
B40B0611,001,17-09-2002,279,284,731,,,,,,
B40B0611,001,18-09-2002,279,284,731,,,,,,
B40B0611,001,19-09-2002,278,283,732,,,,,,
B40B0611,001,20-09-2002,280,285,730,,,,,,
B40B0611,001,21-09-2002,280,285,730,,,,,,
B40B0611,001,22-09-2002,280,285,730,,,,,,
B40B0611,001,23-09-2002,281,286,729,,,,,,
B40B0611,001,24-09-2002,,,,D,droog,,,,
B40B0611,001,25-09-2002,,,,D,droog,,,,
B40B0611,001,26-09-2002,,,,D,droog,,,,
B40B0611,001,27-09-2002,,,,D,droog,,,,
B40B0611,001,28-09-2002,,,,D,droog,,,,
