Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-11-2021,,,,,,,,
Gegevens beschikbaar:,15-10-1951,tot:,28-03-1983,,,,,,,,
Datum: ,02-11-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B39H0023,001,39HP0023,171590,432560,652,01-01-1951,01-01-1951,29-03-1971,691,39,-319,-419
B39H0023,001,39HP0023,171590,432560,652,01-01-1951,29-03-1971,14-04-1983,692,40,-319,-419


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B39H0023,001,15-10-1951,169,130,522,,,,,,
B39H0023,001,29-10-1951,183,144,508,,,,,,
B39H0023,001,15-11-1951,176,137,515,,,,,,
B39H0023,001,30-11-1951,114,75,577,,,,,,
B39H0023,001,15-12-1951,107,68,584,,,,,,
B39H0023,001,29-12-1951,101,62,590,,,,,,
B39H0023,001,15-01-1952,84,45,607,,,,,,
B39H0023,001,29-01-1952,94,55,597,,,,,,
B39H0023,001,15-02-1952,91,52,600,,,,,,
B39H0023,001,29-02-1952,95,56,596,,,,,,
B39H0023,001,15-03-1952,90,51,601,,,,,,
B39H0023,001,29-03-1952,85,46,606,,,,,,
B39H0023,001,15-04-1952,76,37,615,,,,,,
B39H0023,001,29-04-1952,101,62,590,,,,,,
B39H0023,001,29-05-1952,126,87,565,,,,,,
B39H0023,001,16-06-1952,132,93,559,,,,,,
B39H0023,001,02-07-1952,141,102,550,,,,,,
B39H0023,001,21-07-1952,148,109,543,,,,,,
B39H0023,001,29-07-1952,158,119,533,,,,,,
B39H0023,001,20-08-1952,171,132,520,,,,,,
B39H0023,001,02-09-1952,184,145,507,,,,,,
B39H0023,001,22-09-1952,193,154,498,,,,,,
B39H0023,001,02-10-1952,186,147,505,,,,,,
B39H0023,001,03-10-1952,186,147,505,,,,,,
B39H0023,001,04-10-1952,184,145,507,,,,,,
B39H0023,001,05-10-1952,183,144,508,,,,,,
B39H0023,001,06-10-1952,182,143,509,,,,,,
B39H0023,001,07-10-1952,181,142,510,,,,,,
B39H0023,001,15-10-1952,171,132,520,,,,,,
B39H0023,001,29-10-1952,153,114,538,,,,,,
B39H0023,001,14-11-1952,85,46,606,,,,,,
B39H0023,001,29-11-1952,91,52,600,,,,,,
B39H0023,001,15-12-1952,76,37,615,,,,,,
B39H0023,001,29-12-1952,49,10,642,,,,,,
B39H0023,001,14-01-1953,97,58,594,,,,,,
B39H0023,001,28-01-1953,107,68,584,,,,,,
B39H0023,001,28-02-1953,89,50,602,,,,,,
B39H0023,001,28-03-1953,126,87,565,,,,,,
B39H0023,001,28-04-1953,133,94,558,,,,,,
B39H0023,001,28-05-1953,165,126,526,,,,,,
B39H0023,001,29-06-1953,134,95,557,,,,,,
B39H0023,001,30-06-1953,135,96,556,,,,,,
B39H0023,001,15-07-1953,105,66,586,,,,,,
